ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
4,Auckland,ASB Classic,2024-01-08,ATP250,Outdoor,Hard,1st Round,3,Marozsan F.,Monfils G.,65,75.0,805,737.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.53,2.59,1.56,2.65,1.56,2.53,1.51
4,Auckland,ASB Classic,2024-01-08,ATP250,Outdoor,Hard,1st Round,3,Carballes Baena R.,Bautista Agut R.,67,51.0,796,916.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,6.0,1.13,6.1,1.16,6.1,1.17,5.55,1.14
4,Auckland,ASB Classic,2024-01-09,ATP250,Outdoor,Hard,1st Round,3,Ofner S.,Shapovalov D.,37,116.0,1132,560.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.94,1.94,1.94,2.36,1.8,1.99
4,Auckland,ASB Classic,2024-01-09,ATP250,Outdoor,Hard,1st Round,3,Purcell M.,Pannu K.,45,716.0,1006,37.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.04,13.0,1.06,12.27,1.07,13.0,1.04,10.18
4,Auckland,ASB Classic,2024-01-09,ATP250,Outdoor,Hard,1st Round,3,Fils A.,Gasquet R.,35,76.0,1208,735.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.35,3.48,1.4,3.5,1.34,3.19
4,Auckland,ASB Classic,2024-01-09,ATP250,Outdoor,Hard,2nd Round,3,Muller A.,Cerundolo F.,79,22.0,711,1760.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.24,1.74,2.4,1.75,2.23,1.64
4,Auckland,ASB Classic,2024-01-09,ATP250,Outdoor,Hard,2nd Round,3,Altmaier D.,Auger-Aliassime F.,57,27.0,906,1425.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,3.0,1.4,3.2,1.41,3.2,1.42,2.96,1.39
4,Auckland,ASB Classic,2024-01-10,ATP250,Outdoor,Hard,2nd Round,3,Daniel T.,Purcell M.,74,45.0,739,1006.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.22,1.74,2.25,1.74,2.15,1.68
4,Auckland,ASB Classic,2024-01-10,ATP250,Outdoor,Hard,2nd Round,3,Shelton B.,Marozsan F.,16,65.0,2145,805.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.79,1.53,2.88,1.46,2.69
4,Auckland,ASB Classic,2024-01-10,ATP250,Outdoor,Hard,2nd Round,3,Carballes Baena R.,Ofner S.,67,37.0,796,1132.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.35,1.38,3.6,1.38,3.33,1.32
4,Auckland,ASB Classic,2024-01-10,ATP250,Outdoor,Hard,2nd Round,3,Fils A.,Borges N.,35,66.0,1208,799.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.27,4.23,1.3,4.23,1.26,3.75
4,Auckland,ASB Classic,2024-01-10,ATP250,Outdoor,Hard,2nd Round,3,Tabilo A.,Van De Zandschulp B.,82,59.0,707,865.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.8,1.5,2.8,1.5,2.71,1.45
4,Auckland,ASB Classic,2024-01-10,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Van Assche L.,19,87.0,1810,687.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.4,3.0,1.41,3.15,1.44,3.15,1.4,2.91
4,Auckland,ASB Classic,2024-01-10,ATP250,Outdoor,Hard,Quarterfinals,3,Daniel T.,Muller A.,74,79.0,739,711.0,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.91,1.91,1.91,2.0,2.03,2.04,1.86,1.93
4,Auckland,ASB Classic,2024-01-11,ATP250,Outdoor,Hard,Quarterfinals,3,Shelton B.,Carballes Baena R.,16,67.0,2145,796.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.18,5.69,1.21,5.69,1.17,5.0
4,Auckland,ASB Classic,2024-01-11,ATP250,Outdoor,Hard,Quarterfinals,3,Tabilo A.,Norrie C.,82,19.0,707,1810.0,,,,,,,,,,,,,Walkover,3.4,1.33,3.27,1.39,3.5,1.39,3.26,1.33
4,Auckland,ASB Classic,2024-01-11,ATP250,Outdoor,Hard,Quarterfinals,3,Fils A.,Altmaier D.,35,57.0,1208,906.0,7.0,6.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.29,3.75,1.31,3.83,1.31,3.85,1.29,3.6
4,Auckland,ASB Classic,2024-01-12,ATP250,Outdoor,Hard,Semifinals,3,Daniel T.,Shelton B.,74,16.0,739,2145.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.39,1.26,4.46,1.28,4.02,1.24
4,Auckland,ASB Classic,2024-01-12,ATP250,Outdoor,Hard,Semifinals,3,Tabilo A.,Fils A.,82,35.0,707,1208.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.22,1.27,4.22,1.32,3.72,1.27
4,Auckland,ASB Classic,2024-01-13,ATP250,Outdoor,Hard,The Final,3,Tabilo A.,Daniel T.,82,74.0,707,739.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.08,1.84,2.15,1.84,2.03,1.77
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Arnaldi M.,Walton A.,41,174.0,1077,354.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.22,4.84,1.23,4.84,1.21,4.48
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Munar J.,Shevchenko A.,82,48.0,706,975.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,3.2,1.36,3.06,1.43,3.51,1.48,3.0,1.4
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Sinner J.,Van De Zandschulp B.,4,59.0,6490,890.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,13.9,1.08,15.96,1.05,10.8
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Kotov P.,Rinderknech A.,65,94.0,835,629.0,7.0,5.0,6.0,1.0,6.0,7.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.62,2.3,1.69,2.3,1.72,2.37,1.67,2.23
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Cerundolo F.,Sweeny D.,21,257.0,1760,228.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,6.0,6.0,2.0,3.0,2.0,Completed,1.36,3.2,1.4,3.21,1.4,3.46,1.35,3.22
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Marozsan F.,Cilic M.,67,,823,,6.0,1.0,2.0,6.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.73,2.1,1.76,2.19,1.78,2.22,1.74,2.11
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Rublev A.,Seyboth Wild T.,5,77.0,5010,718.0,7.0,5.0,6.0,4.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,1.03,17.0,1.03,25.21,1.04,25.34,1.02,16.12
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Machac T.,Mochizuki S.,75,136.0,748,457.0,7.0,5.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.25,4.0,1.3,3.92,1.31,4.0,1.27,3.82
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,O Connell C.,Garin C.,68,86.0,814,680.0,3.0,6.0,7.0,5.0,4.0,6.0,6.0,1.0,7.0,5.0,3.0,2.0,Completed,1.44,2.75,1.43,3.08,1.48,3.16,1.41,2.95
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,De Jong J.,Cachin P.,161,74.0,393,763.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.36,3.2,1.35,3.55,1.43,3.55,1.37,3.12
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Baez S.,Wolf J.J.,29,57.0,1435,900.0,3.0,6.0,6.0,2.0,6.0,3.0,3.0,0.0,,,2.0,1.0,Retired,2.38,1.57,2.45,1.62,2.46,1.62,2.38,1.58
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Fritz T.,Diaz Acosta F.,12,90.0,2840,661.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.03,15.0,1.04,17.97,1.05,32.26,1.03,14.76
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Galan D.E.,Kubler J.,87,113.0,676,561.0,2.0,6.0,6.0,3.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,2.0,Completed,2.5,1.53,2.49,1.61,2.65,1.61,2.46,1.55
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Halys Q.,Harris L.,110,167.0,575,371.0,4.0,6.0,7.0,6.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,3.2,1.36,3.59,1.34,3.59,1.4,3.34,1.33
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Prizmic D.,1,187.0,11055,321.0,6.0,2.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.01,34.0,1.02,31.46,1.03,34.0,1.01,21.89
5,Melbourne,Australian Open,2024-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Coric B.,17,40.0,2100,1100.0,6.0,3.0,7.0,6.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,1.56,2.6,1.59,2.6,1.54,2.48
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Korda S.,Kopriva V.,26,132.0,1480,498.0,6.0,1.0,6.0,4.0,2.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.08,8.0,1.08,10.76,1.11,10.76,1.08,8.5
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Ruusuvuori E.,Kypson P.,53,183.0,921,330.0,4.0,6.0,6.0,3.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.1,7.0,1.12,7.85,1.14,8.17,1.11,6.76
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Musetti L.,Bonzi B.,28,106.0,1440,588.0,7.0,6.0,7.0,6.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,1.32,3.73,1.4,3.73,1.35,3.25
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Cobolli F.,Jarry N.,100,18.0,617,1870.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,6.0,7.0,5.0,3.0,2.0,Completed,4.5,1.2,4.46,1.25,4.73,1.26,4.24,1.23
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Gaston H.,Carballes Baena R.,97,63.0,626,846.0,6.0,3.0,6.0,2.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.67,2.41,1.64,2.41,1.7,2.29,1.63
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev D.,Atmane T.,3,144.0,7555,429.0,5.0,7.0,6.0,2.0,6.0,4.0,1.0,0.0,,,2.0,1.0,Retired,1.01,23.0,1.02,29.45,1.03,29.45,1.02,17.02
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Shelton B.,Bautista Agut R.,16,72.0,2225,776.0,6.0,2.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.33,3.4,1.45,2.98,1.5,3.4,1.42,2.9
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Davidovich Fokina A.,Lestienne C.,24,99.0,1530,619.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.17,5.0,1.25,4.46,1.25,5.5,1.19,4.82
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Popyrin A.,Polmans M.,43,154.0,1052,406.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.17,5.0,1.2,5.18,1.21,5.5,1.17,5.03
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Wawrinka S.,19,56.0,1765,907.0,6.0,4.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,1.4,3.0,1.49,2.84,1.49,3.01,1.43,2.84
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Van Assche L.,Duckworth J.,79,95.0,715,628.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.73,2.1,1.93,1.98,1.93,2.12,1.82,2.0
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Tsitsipas S.,Bergs Z.,7,129.0,4025,508.0,5.0,7.0,6.0,1.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.1,7.0,1.12,7.79,1.12,8.9,1.09,7.42
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Mensik J.,Shapovalov D.,142,114.0,433,560.0,6.0,3.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.62,2.3,1.74,2.22,1.74,2.32,1.67,2.22
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Altmaier D.,15,50.0,2430,946.0,5.0,7.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.22,4.33,1.22,4.95,1.25,4.95,1.21,4.48
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Vukic A.,47,64.0,982,835.0,3.0,6.0,7.0,6.0,6.0,2.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.4,3.0,1.35,3.54,1.4,3.56,1.35,3.24
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Kovacevic A.,Tabilo A.,101,49.0,611,970.0,6.0,7.0,7.0,6.0,1.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,2.2,1.67,2.5,1.6,2.5,1.7,2.32,1.62
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Zhang Zh.,Coria F.,54,84.0,911,694.0,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.05,11.0,1.08,10.71,1.08,12.72,1.06,9.65
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Eubanks C.,Daniel T.,35,58.0,1215,893.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,2.2,1.67,2.53,1.59,2.6,1.68,2.37,1.59
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Etcheverry T.,Murray A.,32,44.0,1375,1050.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,2.2,1.67,2.42,1.64,2.42,1.68,2.3,1.62
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Hanfmann Y.,76,52.0,737,929.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.53,2.5,1.53,2.7,1.54,2.75,1.51,2.59
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Humbert U.,Goffin D.,20,112.0,1765,570.0,6.0,2.0,7.0,5.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.2,1.42,3.12,1.46,3.2,1.39,3.0
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Borges N.,Marterer M.,69,96.0,814,626.0,7.0,5.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,2.0,1.8,2.24,1.73,2.24,1.82,2.12,1.74
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Grenier H.,Muller A.,178,73.0,340,774.0,2.0,6.0,7.0,6.0,4.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,3.2,1.36,3.19,1.41,3.32,1.41,3.1,1.38
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Raonic M.,10,319.0,2950,165.0,6.0,7.0,6.0,3.0,2.0,0.0,,,,,1.0,1.0,Retired,1.11,6.5,1.1,8.66,1.12,8.66,1.1,7.15
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Hurkacz H.,Jasika O.,9,343.0,3320,148.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.03,20.95,1.03,21.63,1.02,15.59
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Kecmanovic M.,Watanuki Y.,60,102.0,890,610.0,4.0,6.0,7.0,5.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.3,3.5,1.33,3.67,1.33,3.67,1.31,3.49
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Auger-Aliassime F.,Thiem D.,30,92.0,1425,654.0,6.0,3.0,7.0,5.0,6.0,7.0,5.0,7.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.45,2.97,1.5,3.01,1.45,2.8
5,Melbourne,Australian Open,2024-01-15,Grand Slam,Outdoor,Hard,1st Round,5,Struff J.L.,Hijikata R.,25,71.0,1511,782.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,7.0,7.0,6.0,3.0,2.0,Completed,1.62,2.3,1.68,2.34,1.7,2.44,1.61,2.33
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Michelsen A.,Mccabe J.,91,269.0,656,214.0,7.0,6.0,3.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.17,5.0,1.19,5.48,1.21,5.48,1.18,4.97
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Lehecka J.,Zapata Miralles B.,23,78.0,1555,715.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,1.06,13.84,1.08,13.84,1.06,9.98
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Norrie C.,Varillas J. P.,22,81.0,1710,709.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.1,7.0,1.13,7.18,1.17,7.18,1.13,6.18
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Cazaux A.,Djere L.,122,33.0,529,1250.0,6.0,2.0,6.0,7.0,6.0,2.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,2.1,1.73,2.0,1.91,2.21,1.91,2.04,1.79
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Fils A.,Vesely J.,34,293.0,1233,188.0,4.0,6.0,7.0,5.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.08,8.0,1.11,8.44,1.13,9.19,1.09,7.49
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Griekspoor T.,Safiullin R.,31,36.0,1410,1190.0,2.0,6.0,3.0,6.0,7.0,6.0,6.0,4.0,7.0,5.0,3.0,2.0,Completed,2.63,1.5,2.73,1.52,2.75,1.58,2.57,1.52
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Zeppieri G.,Lajovic D.,133,51.0,487,939.0,6.0,3.0,3.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,1.98,1.93,2.1,1.93,2.0,1.82
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Ramos-Vinolas A.,11,85.0,2910,688.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,19.0,1.05,16.05,1.05,28.0,1.02,15.52
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Fucsovics M.,13,70.0,2775,782.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.17,5.0,1.15,6.57,1.18,6.57,1.16,5.36
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Purcell M.,Valkusz M.,45,214.0,1021,291.0,3.0,6.0,7.0,6.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,1.29,3.75,1.35,3.51,1.36,3.77,1.31,3.48
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Klein L.,Kwon S.W.,163,697.0,391,40.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.33,3.4,1.36,3.45,1.38,3.67,1.34,3.3
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Draper J.,Giron M.,55,66.0,911,825.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,0.0,6.0,2.0,3.0,2.0,Completed,1.25,4.0,1.25,4.51,1.3,4.51,1.24,4.06
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Rune H.,Nishioka Y.,8,61.0,3815,865.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,1.14,7.03,1.14,7.03,1.12,6.39
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Nagal S.,Bublik A.,137,27.0,450,1459.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,5.0,1.17,5.18,1.2,5.18,1.2,4.78,1.19
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Shang J.,Mcdonald M.,140,42.0,435,1055.0,6.0,3.0,1.0,6.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,1.67,2.2,1.77,2.18,1.77,2.29,1.71,2.15
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Paul T.,Barrere G.,14,83.0,2670,696.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.5,1.16,6.31,1.16,7.0,1.12,6.15
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kokkinakis T.,Ofner S.,80,37.0,711,1141.0,7.0,6.0,2.0,6.0,6.0,7.0,6.0,1.0,7.0,6.0,3.0,2.0,Completed,2.0,1.8,2.04,1.87,2.08,1.87,1.99,1.82
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Sonego L.,Evans D.,46,38.0,1005,1121.0,4.0,6.0,7.0,6.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.8,2.0,1.85,2.07,1.88,2.07,1.8,2.01
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Koepfer D.,6,62.0,4275,858.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.06,10.0,1.07,11.89,1.09,11.89,1.06,9.55
5,Melbourne,Australian Open,2024-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Alcaraz C.,Gasquet R.,2,131.0,8855,500.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.01,40.62,1.05,40.62,1.02,17.45
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Sinner J.,De Jong J.,4,161.0,6490,393.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,21.0,1.02,27.16,1.03,28.0,1.02,17.56
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,De Minaur A.,Arnaldi M.,10,41.0,2950,1077.0,6.0,3.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.17,5.0,1.2,5.24,1.23,5.24,1.18,4.83
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Baez S.,Galan D.E.,29,87.0,1435,676.0,7.0,5.0,2.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.44,2.97,1.44,3.06,1.41,2.9
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Cobolli F.,Kotov P.,100,65.0,617,835.0,7.0,5.0,6.0,3.0,5.0,7.0,6.0,2.0,,,3.0,1.0,Completed,2.5,1.53,2.52,1.6,2.55,1.6,2.45,1.55
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Van Assche L.,Musetti L.,79,28.0,715,1440.0,6.0,3.0,3.0,6.0,6.0,7.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,2.75,1.44,2.75,1.51,2.9,1.51,2.76,1.45
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Kovacevic A.,15,101.0,2430,611.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.5,1.17,6.02,1.18,6.25,1.15,5.4
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Gaston H.,12,97.0,2840,626.0,6.0,0.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.11,6.5,1.14,6.86,1.15,6.86,1.13,6.12
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Marozsan F.,Cerundolo F.,67,21.0,823,1760.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.57,2.38,1.54,2.66,1.6,2.66,1.55,2.46
5,Melbourne,Australian Open,2024-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Shelton B.,O Connell C.,16,68.0,2225,814.0,6.0,4.0,6.0,1.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.25,4.0,1.28,4.16,1.29,4.6,1.26,3.94
