ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
38,Umag,Croatia Open,2026-07-15,ATP250,Outdoor,Clay,2nd Round,3,Arnaldi M.,Gomez F.A.,34.0,209.0,1349.0,268.0,6,3,5,7.0,6,3,,,,,2,1,Completed,1.29,3.75,,,1.29,4.0,1.26,3.74,1.28,4.3
38,Umag,Croatia Open,2026-07-15,ATP250,Outdoor,Clay,2nd Round,3,Dzumhur D.,Prado Angelo J.C.,108.0,173.0,604.0,327.0,7,6,6,1.0,,,,,,,2,0,Completed,1.44,2.75,,,1.5,2.75,1.46,2.65,1.55,2.78
38,Umag,Croatia Open,2026-07-15,ATP250,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Trungelliti M.,20.0,99.0,2160.0,666.0,6,4,7,5.0,,,,,,,2,0,Completed,1.3,3.5,,,1.4,3.5,1.34,3.15,1.43,3.3
38,Umag,Croatia Open,2026-07-15,ATP250,Outdoor,Clay,2nd Round,3,Ugo Carabelli C.,Carreno Busta P.,58.0,65.0,930.0,884.0,3,6,7,5.0,7,5,,,,,2,1,Completed,2.38,1.57,,,2.38,1.73,2.21,1.63,2.28,1.78
38,Umag,Croatia Open,2026-07-15,ATP250,Outdoor,Clay,2nd Round,3,Burruchaga R.,Cobolli F.,67.0,9.0,875.0,3460.0,6,2,6,4.0,,,,,,,2,0,Completed,3.2,1.36,,,3.2,1.47,2.83,1.41,2.96,1.5
38,Umag,Croatia Open,2026-07-15,ATP250,Outdoor,Clay,2nd Round,3,Droguet T.,Van Assche L.,119.0,86.0,528.0,737.0,6,1,1,6.0,7,5,,,,,2,1,Completed,1.67,2.2,,,1.67,2.5,1.61,2.26,1.71,2.38
38,Umag,Croatia Open,2026-07-15,ATP250,Outdoor,Clay,2nd Round,3,Molcan A.,Prizmic D.,101.0,84.0,649.0,741.0,3,6,7,6.0,4,0,,,,,1,1,Retired,3.4,1.33,,,3.75,1.33,3.42,1.31,3.4,1.4
38,Umag,Croatia Open,2026-07-16,ATP250,Outdoor,Clay,Quarterfinals,3,Merida Aguilar D.,Droguet T.,82.0,119.0,750.0,528.0,6,1,6,3.0,,,,,,,2,0,Completed,1.62,2.3,,,1.67,2.3,1.63,2.23,1.69,2.4
38,Umag,Croatia Open,2026-07-16,ATP250,Outdoor,Clay,Quarterfinals,3,Dzumhur D.,Arnaldi M.,108.0,34.0,604.0,1349.0,7,6,6,7.0,7,6,,,,,2,1,Completed,2.75,1.44,,,2.75,1.45,2.71,1.44,3.05,1.47
38,Umag,Croatia Open,2026-07-16,ATP250,Outdoor,Clay,Quarterfinals,3,Burruchaga R.,Ugo Carabelli C.,67.0,58.0,875.0,930.0,6,2,2,6.0,6,3,,,,,2,1,Completed,1.67,2.2,,,1.73,2.23,1.66,2.17,1.78,2.26
38,Umag,Croatia Open,2026-07-16,ATP250,Outdoor,Clay,Quarterfinals,3,Molcan A.,Davidovich Fokina A.,101.0,20.0,649.0,2160.0,3,6,6,1.0,6,2,,,,,2,1,Completed,2.3,1.62,,,2.3,1.67,2.24,1.62,2.32,1.74
38,Umag,Croatia Open,2026-07-17,ATP250,Outdoor,Clay,Semifinals,3,Merida Aguilar D.,Burruchaga R.,82.0,67.0,750.0,875.0,6,4,6,2.0,,,,,,,2,0,Completed,1.57,2.38,,,1.67,2.5,1.59,2.3,1.72,2.34
38,Umag,Croatia Open,2026-07-17,ATP250,Outdoor,Clay,Semifinals,3,Dzumhur D.,Molcan A.,108.0,101.0,604.0,649.0,3,6,6,4.0,6,3,,,,,2,1,Completed,3.2,1.36,,,3.2,1.47,2.93,1.39,3.15,1.45
38,Umag,Croatia Open,2026-07-18,ATP250,Outdoor,Clay,The Final,3,Merida Aguilar D.,Dzumhur D.,82.0,108.0,750.0,604.0,6,2,5,7.0,6,2,,,,,2,1,Completed,1.44,2.75,,,1.44,2.95,1.41,2.82,1.47,3.05
39,Estoril,Estoril Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Torres T.,Basilashvili N.,427.0,130.0,109.0,499.0,6,4,6,2.0,,,,,,,2,0,Completed,3.75,1.29,,,3.75,1.32,3.44,1.3,4.2,1.3
39,Estoril,Estoril Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Droguet T.,Ugo Carabelli C.,114.0,69.0,570.0,880.0,6,0,3,6.0,6,4,,,,,2,1,Completed,2.1,1.73,,,2.1,1.79,2.06,1.73,2.18,1.83
39,Estoril,Estoril Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Van Assche L.,Ferreira Silva F.,78.0,235.0,755.0,240.0,7,5,6,7.0,6,1,,,,,2,1,Completed,1.2,4.5,,,1.24,4.5,1.21,4.23,1.24,4.9
39,Estoril,Estoril Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Rocha H.,159.0,123.0,358.0,517.0,7,5,7,5.0,,,,,,,2,0,Completed,2.1,1.73,,,2.2,1.78,2.09,1.72,2.26,1.78
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Carreno Busta P.,Gaubas V.,65.0,128.0,896.0,507.0,6,1,6,3.0,,,,,,,2,0,Completed,1.36,3.2,,,1.41,3.2,1.38,2.95,1.4,3.35
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Bueno G.,Pereira T.,180.0,371.0,321.0,133.0,6,3,1,6.0,7,6,,,,,2,1,Completed,1.3,3.5,,,1.33,3.5,1.31,3.33,1.33,3.85
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Skatov T.,De Jong J.,163.0,98.0,349.0,668.0,1,6,6,4.0,6,3,,,,,2,1,Completed,,,,,6.0,1.14,5.5,1.14,,
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Borges N.,Luz O.,48.0,1072.0,995.0,15.0,6,3,6,3.0,,,,,,,2,0,Completed,1.04,13.0,,,1.05,13.0,1.03,11.5,1.06,15.0
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Jacquet K.,Merida Aguilar D.,134.0,59.0,489.0,925.0,1,6,6,1.0,7,5,,,,,2,1,Completed,3,1.4,,,3.0,1.44,2.84,1.4,3.25,1.44
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Gaston H.,Dzumhur D.,109.0,87.0,602.0,719.0,5,0,,,,,,,,,0,0,Retired,1.8,2.0,,,1.91,2.0,1.85,1.92,2.0,1.99
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Burruchaga R.,Wawrinka S.,60.0,118.0,925.0,538.0,6,4,4,6.0,6,3,,,,,2,1,Completed,1.44,2.75,,,1.5,2.8,1.44,2.7,1.48,3.0
39,Estoril,Estoril Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Faria J.,Van De Zandschulp B.,88.0,55.0,718.0,969.0,6,3,6,4.0,,,,,,,2,0,Completed,1.62,2.3,,,1.62,2.5,1.55,2.4,1.6,2.62
39,Estoril,Estoril Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Gaston H.,Droguet T.,109.0,114.0,602.0,570.0,6,0,6,3.0,,,,,,,2,0,Completed,2.38,1.57,,,2.5,1.62,2.35,1.56,2.4,1.69
39,Estoril,Estoril Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Burruchaga R.,Borges N.,60.0,48.0,925.0,995.0,6,1,4,6.0,6,3,,,,,2,1,Completed,3,1.4,,,3.1,1.44,2.96,1.38,3.25,1.43
39,Estoril,Estoril Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Torres T.,Tabilo A.,427.0,30.0,109.0,1508.0,6,4,6,4.0,,,,,,,2,0,Completed,7,1.1,,,7.0,1.13,6.55,1.1,7.6,1.14
39,Estoril,Estoril Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Blockx A.,Jacquet K.,38.0,134.0,1218.0,489.0,3,6,6,4.0,7,6,,,,,2,1,Completed,1.36,3.2,,,1.4,3.2,1.37,2.98,1.4,3.4
39,Estoril,Estoril Open,2026-07-23,ATP250,Outdoor,Clay,2nd Round,3,Van Assche L.,Carreno Busta P.,78.0,65.0,755.0,896.0,6,3,4,6.0,6,2,,,,,2,1,Completed,3,1.4,,,3.0,1.44,2.83,1.41,3.05,1.47
39,Estoril,Estoril Open,2026-07-23,ATP250,Outdoor,Clay,2nd Round,3,Faria J.,Bueno G.,88.0,180.0,718.0,321.0,6,2,6,4.0,,,,,,,2,0,Completed,1.17,5.0,,,1.19,5.0,1.17,4.76,1.19,6.0
39,Estoril,Estoril Open,2026-07-23,ATP250,Outdoor,Clay,2nd Round,3,Rublev A.,Skatov T.,14.0,163.0,2380.0,349.0,6,1,6,1.0,,,,,,,2,0,Completed,1.06,10.0,,,1.06,11.0,1.05,9.8,1.1,10.0
39,Estoril,Estoril Open,2026-07-23,ATP250,Outdoor,Clay,2nd Round,3,Darderi L.,Martinez P.,21.0,159.0,2125.0,358.0,6,0,6,1.0,,,,,,,2,0,Completed,1.3,3.5,,,1.33,3.6,1.3,3.41,1.33,3.9
39,Estoril,Estoril Open,2026-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Gaston H.,Torres T.,109.0,427.0,602.0,109.0,6,3,6,4.0,,,,,,,2,0,Completed,1.4,3.0,,,1.44,3.15,1.38,2.93,1.45,3.1
39,Estoril,Estoril Open,2026-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Van Assche L.,Rublev A.,78.0,14.0,755.0,2380.0,3,6,6,3.0,6,4,,,,,2,1,Completed,4.5,1.2,,,4.5,1.23,4.32,1.2,4.9,1.25
39,Estoril,Estoril Open,2026-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Blockx A.,Burruchaga R.,38.0,60.0,1218.0,925.0,6,4,5,7.0,6,4,,,,,2,1,Completed,1.91,1.91,,,2.0,1.91,1.92,1.83,2.04,1.93
39,Estoril,Estoril Open,2026-07-24,ATP250,Outdoor,Clay,Quarterfinals,3,Darderi L.,Faria J.,21.0,88.0,2125.0,718.0,2,6,7,5.0,6,2,,,,,2,1,Completed,1.5,2.63,,,1.53,2.63,1.51,2.52,1.54,2.74
39,Estoril,Estoril Open,2026-07-25,ATP250,Outdoor,Clay,Semifinals,3,Van Assche L.,Gaston H.,78.0,109.0,755.0,602.0,6,4,7,5.0,,,,,,,2,0,Completed,1.57,2.38,,,1.63,2.45,1.56,2.35,1.63,2.58
39,Estoril,Estoril Open,2026-07-25,ATP250,Outdoor,Clay,Semifinals,3,Blockx A.,Darderi L.,38.0,21.0,1218.0,2125.0,5,7,7,6.0,7,6,,,,,2,1,Completed,2.5,1.53,,,2.5,1.6,2.41,1.55,2.58,1.62
39,Estoril,Estoril Open,2026-07-26,ATP250,Outdoor,Clay,The Final,3,Van Assche L.,Blockx A.,78.0,38.0,755.0,1218.0,6,4,4,6.0,7,5,,,,,2,1,Completed,2.3,1.62,,,2.31,1.63,2.26,1.6,2.42,1.69
40,Kitzbuhel,Generali Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Navone M.,Muller A.,47.0,133.0,1005.0,494.0,6,4,6,0.0,,,,,,,2,0,Completed,1.17,5.0,,,1.2,5.0,1.17,4.79,1.19,5.9
40,Kitzbuhel,Generali Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Neumayer L.,52.0,172.0,974.0,334.0,7,6,6,4.0,,,,,,,2,0,Completed,1.3,3.5,,,1.34,3.5,1.31,3.35,1.35,3.8
40,Kitzbuhel,Generali Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Rodionov J.,Schwaerzler J.J.,145.0,185.0,427.0,315.0,6,4,6,2.0,,,,,,,2,0,Completed,1.57,2.38,,,1.63,2.4,1.58,2.31,1.61,2.58
40,Kitzbuhel,Generali Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Diaz Acosta F.,Cina F.,108.0,184.0,604.0,317.0,4,6,6,3.0,6,4,,,,,2,1,Completed,1.57,2.38,,,1.63,2.55,1.54,2.43,1.56,2.74
40,Kitzbuhel,Generali Open,2026-07-20,ATP250,Outdoor,Clay,1st Round,3,Buse I.,Kopriva V.,35.0,68.0,1312.0,881.0,7,5,6,7.0,6,1,,,,,2,1,Completed,1.5,2.63,,,1.53,2.63,1.5,2.54,1.55,2.8
40,Kitzbuhel,Generali Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Trungelliti M.,Cerundolo J.M.,95.0,50.0,678.0,989.0,6,2,6,1.0,,,,,,,2,0,Completed,3.5,1.3,,,3.5,1.36,3.2,1.33,3.8,1.35
40,Kitzbuhel,Generali Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Struff J.L.,Shevchenko A.,41.0,84.0,1104.0,736.0,3,6,7,6.0,6,4,,,,,2,1,Completed,1.67,2.2,,,1.68,2.21,1.65,2.19,1.73,2.34
40,Kitzbuhel,Generali Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Baez S.,Kecmanovic M.,56.0,58.0,950.0,930.0,6,3,3,6.0,6,4,,,,,2,1,Completed,2.2,1.67,,,2.21,1.7,2.18,1.66,2.32,1.72
40,Kitzbuhel,Generali Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Halys Q.,Djere L.,83.0,221.0,743.0,255.0,7,6,6,4.0,,,,,,,2,0,Completed,2.38,1.57,,,2.38,1.62,2.28,1.59,2.54,1.61
40,Kitzbuhel,Generali Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Feldbausch K.,Vallejo D.,284.0,63.0,191.0,918.0,7,6,6,1.0,,,,,,,2,0,Completed,2.5,1.53,,,2.5,1.57,2.43,1.54,2.54,1.64
40,Kitzbuhel,Generali Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Molcan A.,Ofner S.,81.0,124.0,747.0,515.0,6,4,6,4.0,,,,,,,2,0,Completed,1.67,2.2,,,1.73,2.2,1.67,2.15,1.71,2.4
40,Kitzbuhel,Generali Open,2026-07-21,ATP250,Outdoor,Clay,1st Round,3,Altmaier D.,Collignon R.,61.0,37.0,924.0,1234.0,6,3,6,2.0,,,,,,,2,0,Completed,2.38,1.57,,,2.4,1.62,2.29,1.59,2.38,1.7
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Halys Q.,Vacherot V.,83.0,19.0,743.0,2188.0,6,3,6,4.0,,,,,,,2,0,Completed,2.5,1.53,,,2.5,1.55,2.45,1.53,2.74,1.56
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Rinderknech A.,56.0,27.0,950.0,1723.0,7,6,2,6.0,6,4,,,,,2,1,Completed,1.8,2.0,,,1.87,2.0,1.81,1.96,1.85,2.14
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Navone M.,Struff J.L.,47.0,41.0,1005.0,1104.0,6,0,6,3.0,,,,,,,2,0,Completed,1.44,2.75,,,1.45,2.9,1.42,2.76,1.45,3.15
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Trungelliti M.,52.0,95.0,974.0,678.0,6,4,7,6.0,,,,,,,2,0,Completed,1.44,2.75,,,1.5,2.75,1.45,2.67,1.53,2.84
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Buse I.,Feldbausch K.,35.0,284.0,1312.0,191.0,2,6,6,2.0,6,2,,,,,2,1,Completed,1.4,3.0,,,1.44,3.0,1.42,2.8,1.45,3.1
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Etcheverry T.,Rodionov J.,31.0,145.0,1460.0,427.0,6,2,7,6.0,,,,,,,2,0,Completed,1.44,2.75,,,1.58,2.75,1.48,2.56,1.55,2.8
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Molcan A.,Altmaier D.,81.0,61.0,747.0,924.0,6,3,3,6.0,7,5,,,,,2,1,Completed,1.67,2.2,,,1.71,2.2,1.67,2.16,1.75,2.32
40,Kitzbuhel,Generali Open,2026-07-22,ATP250,Outdoor,Clay,2nd Round,3,Bublik A.,Diaz Acosta F.,11.0,108.0,2610.0,604.0,6,3,7,5.0,,,,,,,2,0,Completed,1.44,2.75,,,1.45,2.88,1.42,2.76,1.48,3.0
40,Kitzbuhel,Generali Open,2026-07-23,ATP250,Outdoor,Clay,Quarterfinals,3,Halys Q.,Navone M.,83.0,47.0,743.0,1005.0,7,5,6,3.0,,,,,,,2,0,Completed,3,1.4,,,3.0,1.44,2.8,1.41,3.15,1.45
40,Kitzbuhel,Generali Open,2026-07-23,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann Y.,Baez S.,52.0,56.0,974.0,950.0,6,3,6,1.0,,,,,,,2,0,Completed,1.73,2.1,,,1.78,2.23,1.7,2.11,1.81,2.22
40,Kitzbuhel,Generali Open,2026-07-23,ATP250,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Buse I.,31.0,35.0,1460.0,1312.0,6,2,7,5.0,,,,,,,2,0,Completed,1.91,1.91,,,2.02,1.91,1.94,1.82,2.04,1.94
40,Kitzbuhel,Generali Open,2026-07-23,ATP250,Outdoor,Clay,Quarterfinals,3,Bublik A.,Molcan A.,11.0,81.0,2610.0,747.0,6,3,6,2.0,,,,,,,2,0,Completed,1.57,2.38,,,1.67,2.38,1.61,2.25,1.71,2.4
40,Kitzbuhel,Generali Open,2026-07-24,ATP250,Outdoor,Clay,Semifinals,3,Halys Q.,Hanfmann Y.,83.0,52.0,743.0,974.0,6,4,7,6.0,,,,,,,2,0,Completed,2.2,1.67,,,2.25,1.67,2.18,1.65,2.32,1.74
40,Kitzbuhel,Generali Open,2026-07-24,ATP250,Outdoor,Clay,Semifinals,3,Bublik A.,Etcheverry T.,11.0,31.0,2610.0,1460.0,6,3,6,4.0,,,,,,,2,0,Completed,1.53,2.5,,,1.57,2.65,1.53,2.46,1.61,2.6
40,Kitzbuhel,Generali Open,2026-07-25,ATP250,Outdoor,Clay,The Final,3,Halys Q.,Bublik A.,83.0,11.0,743.0,2610.0,6,4,7,6.0,,,,,,,2,0,Completed,2.75,1.44,,,2.9,1.46,2.75,1.42,3.1,1.46
41,Los Cabos,Los Cabos Open,2026-07-28,ATP250,Outdoor,Hard,1st Round,3,Boyer T.,Diallo G.,162.0,99.0,350.0,645.0,7,5,6,2.0,,	,,,,,2,0,Completed,2.75,1.44,,,2.75,1.54,2.49,1.52,2.62,1.6
41,Los Cabos,Los Cabos Open,2026-07-28,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Hernandez A.,171.0,498.0,339.0,89.0,6,1,6,0.0,,	,,,,,2,0,Completed,1.62,2.3,,,1.62,2.48,1.56,2.37,1.66,2.48
41,Los Cabos,Los Cabos Open,2026-07-28,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Kovacevic A.,39.0,95.0,1165.0,673.0,6,4,6,1.0,	,,,,,,2,0,Completed,1.67,2.2,,,1.67,2.38,1.62,2.23,1.68,2.42
41,Los Cabos,Los Cabos Open,2026-07-28,ATP250,Outdoor,Hard,1st Round,3,Wong C.,Blanch Dar.,108.0,226.0,588.0,249.0,6,3,6,4.0,	,,,,,,2,0,Completed,1.8,2.0,,,1.85,2.1,1.8,1.96,1.83,2.16
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Winter E.,Kouame M.,391.0,213.0,124.0,263.0,6,1,6,4.0,,	,,,,,2,0,Completed,3.2,1.36,,,3.2,1.4,2.99,1.37,3.3,1.42
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Mayo A.,83.0,689.0,746.0,49.0,4,6,6,3.0,6,4,,,,,2,1,Completed,1.57,2.38,,,1.6,2.38,1.58,2.3,1.65,2.52
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Pacheco Mendez R.,Shimabukuro S.,320.0,94.0,163.0,677.0,6,7,7,5.0,6,2,,,,,2,1,Completed,2.2,1.67,,,2.33,1.67,2.22,1.63,2.36,1.71
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Brooksby J.,Moutet C.,77.0,57.0,770.0,965.0,6,4,6,4.0,	,,,,,,2,0,Completed,2.1,1.73,,,2.1,1.85,2.0,1.77,2.08,1.9
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Gea A.,Kwon S.,127.0,158.0,502.0,360.0,6,4,6,7.0,6,2,,,,,2,1,Completed,2,1.8,,,2.05,1.8,2.01,1.76,2.12,1.86
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,Hijikata R.,68.0,93.0,890.0,677.0,2,6,6,3.0,6,2,,,,,2,1,Completed,1.57,2.38,,,1.62,2.38,1.58,2.32,1.68,2.44
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Svrcina D.,Walton A.,116.0,96.0,554.0,670.0,6,7,7,6.0,6,3,,,,,2,1,Completed,2.63,1.5,,,2.63,1.55,2.5,1.51,2.74,1.56
41,Los Cabos,Los Cabos Open,2026-07-29,ATP250,Outdoor,Hard,1st Round,3,Zheng M.,Landaluce M.,118.0,63.0,552.0,920.0,6,4,6,3.0,	,,,,,,2,0,Completed,1.67,2.2,,,1.77,2.24,1.68,2.13,1.79,2.24
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Cerundolo F.,Boyer T.,20.0,162.0,2060.0,350.0,6,7,4,3.0,	,,,,,,0,1,Retired,1.44,2.75,,,1.45,2.83,1.43,2.73,1.45,3.15
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Brooksby J.,Winter E.,77.0,391.0,770.0,124.0,6,3,6,4.0,,	,,,,,2,0,Completed,1.17,5.0,,,1.17,6.0,1.14,5.49,1.18,6.4
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Wong C.,Lehecka J.,108.0,12.0,588.0,2470.0,1,6,6,3.0,6,4,,,,,2,1,Completed,4,1.25,,,4.0,1.3,3.72,1.26,4.4,1.28
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Gea A.,Zheng M.,127.0,118.0,502.0,552.0,0,6,6,4.0,6,0,,,,,2,1,Completed,2.5,1.53,,,2.63,1.55,2.46,1.52,2.58,1.61
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Pacheco Mendez R.,68.0,320.0,890.0,163.0,6,3,6,2.0,	,,,,,,2,0,Completed,1.4,3.0,,,1.46,3.0,1.4,2.86,1.42,3.25
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Khachanov K.,171.0,26.0,339.0,1780.0,6,2,6,4.0,	,,,,,,2,0,Completed,3.75,1.29,,,3.75,1.34,3.4,1.3,3.95,1.32
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Svrcina D.,Darderi L.,116.0,23.0,554.0,1975.0,3,0,	,,,,,,,,0,0,Retired,2.75,1.44,,,2.75,1.53,2.59,1.48,2.84,1.53
41,Los Cabos,Los Cabos Open,2026-07-30,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Duckworth J.,39.0,83.0,1165.0,746.0,6,4,6,4.0,	,,,,,,2,0,Completed,1.4,3.0,,,1.41,3.3,1.36,3.03,1.36,3.7
41,Los Cabos,Los Cabos Open,2026-07-31,ATP250,Outdoor,Hard,Quarterfinals,3,Gea A.,Cerundolo F.,127.0,20.0,502.0,2060.0,6,7,6,4.0,6,0,,,,,2,1,Completed,2.63,1.5,,,2.9,1.53,2.59,1.48,2.74,1.56
41,Los Cabos,Los Cabos Open,2026-07-31,ATP250,Outdoor,Hard,Quarterfinals,3,Wong C.,Brooksby J.,108.0,77.0,588.0,770.0,6,1,7,5.0,	,,,,,,2,0,Completed,2.63,1.5,,,2.65,1.53,2.53,1.5,2.7,1.57
41,Los Cabos,Los Cabos Open,2026-07-31,ATP250,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,Svrcina D.,68.0,116.0,890.0,554.0,6,4,6,2.0,	,,,,,,2,0,Completed,1.44,2.75,,,1.5,2.9,1.44,2.7,1.46,3.1
41,Los Cabos,Los Cabos Open,2026-07-31,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Tomic B.,39.0,171.0,1165.0,339.0,6,1,6,0.0,	,,,,,,2,0,Completed,1.36,3.2,,,1.37,3.2,1.35,3.04,1.4,3.4
41,Los Cabos,Los Cabos Open,2026-08-01,ATP250,Outdoor,Hard,Semifinals,3,Gea A.,Wong C.,127.0,108.0,502.0,588.0,7,6,6,3.0,,	,,,,,2,0,Completed,1.73,2.1,,,1.8,2.18,1.72,2.08,1.8,2.22
41,Los Cabos,Los Cabos Open,2026-08-01,ATP250,Outdoor,Hard,Semifinals,3,Shapovalov D.,Norrie C.,68.0,39.0,890.0,1165.0,6,3,5,7.0,6,4,,,,,2,1,Completed,2.3,1.62,,,2.38,1.73,2.28,1.6,2.5,1.65
41,Los Cabos,Los Cabos Open,2026-08-02,ATP250,Outdoor,Hard,The Final,3,Gea A.,Shapovalov D.,127.0,68.0,502.0,890.0,6,3,6,4.0,	,,,,,,2,0,Completed,2.3,1.62,,,2.33,1.63,2.27,1.6,2.48,1.66
42,Washington,Citi Open,2026-07-27,ATP500,Outdoor,Hard,1st Round,3,Tabilo A.,Griekspoor T.,30.0,67.0,1558.0,895.0,7,6,4,6.0,6,4,,,,,2,1,Completed,2.38,1.57,,,2.38,1.64,2.29,1.59,2.48,1.66
42,Washington,Citi Open,2026-07-27,ATP500,Outdoor,Hard,1st Round,3,Musetti L.,Arnaldi M.,15.0,35.0,2315.0,1349.0,6,0,3,1.0,,	,,,,,1,0,Retired,1.62,2.3,,,1.62,2.38,1.58,2.3,1.64,2.52
42,Washington,Citi Open,2026-07-27,ATP500,Outdoor,Hard,1st Round,3,Fritz T.,Bergs Z.,10.0,36.0,3300.0,1340.0,6,3,6,4.0,	,,,,,,2,0,Completed,1.22,4.33,,,1.23,4.4,1.22,4.14,1.26,4.6
42,Washington,Citi Open,2026-07-27,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,Shang J.,721.0,270.0,45.0,205.0,6,7,6,3.0,6,4,,,,,2,1,Completed,2.2,1.67,,,2.25,1.67,2.19,1.64,2.36,1.73
42,Washington,Citi Open,2026-07-27,ATP500,Outdoor,Hard,1st Round,3,Vukic A.,Svajda Z.,105.0,76.0,624.0,781.0,6,3,6,1.0,	,,,,,,2,0,Completed,2.38,1.57,,,2.38,1.67,2.3,1.58,2.46,1.67
42,Washington,Citi Open,2026-07-28,ATP500,Outdoor,Hard,1st Round,3,Atmane T.,Tiafoe F.,56.0,19.0,967.0,2180.0,4,6,6,3.0,6,4,,,,,2,1,Completed,3.75,1.29,,,4.0,1.32,3.55,1.28,4.3,1.28
