match_id,player,row,pts,pts_won,first_in,aces,svc_winners,rally_winners,rally_forced,unforced,dfs
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Wayne Ferreira,BP,9,5,5,0,0,3,1,1,0
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Andre Agassi,BP,6,3,3,0,1,0,1,0,0
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Wayne Ferreira,GP,12,6,6,2,1,2,0,3,0
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Andre Agassi,GP,11,7,3,0,0,1,3,0,0
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Wayne Ferreira,Deuce,9,6,8,2,1,2,0,1,0
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Andre Agassi,Deuce,9,4,5,0,1,2,0,3,0
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Wayne Ferreira,STotal,30,17,19,4,2,7,1,5,0
19940730-M-Canada_Masters-SF-Wayne_Ferreira-Andre_Agassi,Andre Agassi,STotal,26,14,11,0,2,3,4,3,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Jakob Hlasek,BP,10,5,7,0,3,1,0,4,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Andre Agassi,BP,2,2,1,0,0,1,1,0,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Jakob Hlasek,GP,2,1,2,0,0,1,0,0,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Andre Agassi,GP,11,7,9,0,3,3,0,2,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Jakob Hlasek,Deuce,8,3,6,0,1,1,0,1,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Andre Agassi,Deuce,7,5,6,0,3,2,0,0,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Jakob Hlasek,STotal,20,9,15,0,4,3,0,5,0
19940728-M-Canada_Masters-R32-Jakob_Hlasek-Andre_Agassi,Andre Agassi,STotal,20,14,16,0,6,6,1,2,0
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,David Wheaton,BP,7,4,5,0,1,1,1,1,0
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,Andre Agassi,BP,3,1,3,0,0,0,1,1,0
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,David Wheaton,GP,18,11,11,3,5,0,2,1,1
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,Andre Agassi,GP,24,12,15,0,2,1,5,4,2
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,David Wheaton,Deuce,13,8,7,2,3,1,0,3,0
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,Andre Agassi,Deuce,14,12,10,0,6,2,1,1,1
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,David Wheaton,STotal,38,23,23,5,9,2,3,5,1
19940728-M-Canada_Masters-R16-David_Wheaton-Andre_Agassi,Andre Agassi,STotal,41,25,28,0,8,3,7,6,3
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Stefan Edberg,BP,7,5,3,1,1,2,1,0,0
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Jason Stoltenberg,BP,7,2,3,0,2,0,0,2,2
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Stefan Edberg,GP,9,7,7,0,2,3,1,1,0
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Jason Stoltenberg,GP,11,4,4,0,0,2,0,1,2
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Stefan Edberg,Deuce,5,3,2,0,0,1,1,0,0
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Jason Stoltenberg,Deuce,9,5,5,0,2,0,1,1,1
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Stefan Edberg,STotal,21,15,12,1,3,6,3,1,0
19940724-M-Washington-F-Stefan_Edberg-Jason_Stoltenberg,Jason Stoltenberg,STotal,27,11,12,0,4,2,1,4,5
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Pete Sampras,BP,2,2,2,0,1,0,1,0,0
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Goran Ivanisevic,BP,11,8,8,5,0,1,0,1,0
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Pete Sampras,GP,22,15,9,3,3,3,2,2,0
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Goran Ivanisevic,GP,16,12,11,6,3,2,1,0,0
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Pete Sampras,Deuce,10,8,4,4,1,1,0,0,0
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Goran Ivanisevic,Deuce,10,9,7,2,5,1,0,0,0
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Pete Sampras,STotal,34,25,15,7,5,4,3,2,0
19940703-M-Wimbledon-F-Pete_Sampras-Goran_Ivanisevic,Goran Ivanisevic,STotal,37,29,26,13,8,4,1,1,0
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Todd Martin,BP,7,3,3,0,1,0,1,1,1
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Pete Sampras,BP,11,9,10,5,3,1,0,0,1
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Todd Martin,GP,20,15,10,4,5,3,1,0,1
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Pete Sampras,GP,23,16,12,3,4,5,1,0,1
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Todd Martin,Deuce,14,9,7,4,1,2,1,0,1
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Pete Sampras,Deuce,16,8,12,1,5,1,1,0,1
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Todd Martin,STotal,41,27,20,8,7,5,3,1,3
19940702-M-Wimbledon-SF-Todd_Martin-Pete_Sampras,Pete Sampras,STotal,50,33,34,9,12,7,2,0,3
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Goran Ivanisevic,BP,1,1,1,1,0,0,0,0,0
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Boris Becker,BP,6,3,3,0,1,0,1,1,0
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Goran Ivanisevic,GP,22,15,11,4,6,2,2,1,0
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Boris Becker,GP,18,12,11,2,3,3,0,0,2
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Goran Ivanisevic,Deuce,5,4,2,0,0,3,0,0,0
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Boris Becker,Deuce,7,4,3,1,1,1,0,0,0
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Goran Ivanisevic,STotal,28,20,14,5,6,5,2,1,0
19940702-M-Wimbledon-SF-Goran_Ivanisevic-Boris_Becker,Boris Becker,STotal,31,19,17,3,5,4,1,1,2
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Michael Chang,BP,11,7,5,0,1,2,3,1,0
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Pete Sampras,BP,0,0,0,0,0,0,0,0,0
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Michael Chang,GP,13,7,6,0,2,0,1,3,0
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Pete Sampras,GP,18,10,8,1,1,5,3,3,1
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Michael Chang,Deuce,8,5,5,0,1,1,2,1,0
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Pete Sampras,Deuce,7,7,5,1,2,1,3,0,0
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Michael Chang,STotal,32,19,16,0,4,3,6,5,0
19940629-M-Wimbledon-QF-Michael_Chang-Pete_Sampras,Pete Sampras,STotal,25,17,13,2,3,6,6,3,1
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Goran Ivanisevic,BP,5,4,2,1,1,0,0,1,0
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Guy Forget,BP,7,5,1,0,1,2,1,1,0
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Goran Ivanisevic,GP,27,15,12,7,5,3,0,4,6
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Guy Forget,GP,21,15,13,6,8,0,0,1,2
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Goran Ivanisevic,Deuce,10,6,3,1,2,2,1,3,0
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Guy Forget,Deuce,9,6,6,2,3,0,1,3,0
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Goran Ivanisevic,STotal,42,25,17,9,8,5,1,8,6
19940629-M-Wimbledon-QF-Goran_Ivanisevic-Guy_Forget,Guy Forget,STotal,37,26,20,8,12,2,2,5,2
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Pete Sampras,BP,0,0,0,0,0,0,0,0,0
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Daniel Vacek,BP,4,1,4,0,0,1,0,1,0
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Pete Sampras,GP,18,15,11,2,8,4,1,3,0
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Daniel Vacek,GP,15,11,9,2,4,3,2,0,2
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Pete Sampras,Deuce,3,3,3,3,0,0,0,0,0
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Daniel Vacek,Deuce,6,3,4,1,1,1,0,2,1
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Pete Sampras,STotal,21,18,14,5,8,4,1,3,0
19940627-M-Wimbledon-R16-Pete_Sampras-Daniel_Vacek,Daniel Vacek,STotal,25,15,17,3,5,5,2,3,3
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Stefan Edberg,BP,20,13,12,0,5,5,0,2,0
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Kenneth Carlsen,BP,12,9,11,3,1,4,0,0,0
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Stefan Edberg,GP,27,19,16,0,7,7,3,1,0
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Kenneth Carlsen,GP,38,23,23,2,8,9,2,1,3
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Stefan Edberg,Deuce,18,10,9,0,6,2,1,1,1
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Kenneth Carlsen,Deuce,22,12,16,3,4,3,2,2,2
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Stefan Edberg,STotal,65,42,37,0,18,14,4,4,1
19940623-M-Wimbledon-R64-Stefan_Edberg-Kenneth_Carlsen,Kenneth Carlsen,STotal,72,44,50,8,13,16,4,3,5
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Pete Sampras,BP,1,0,1,0,0,0,0,0,0
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Richey Reneberg,BP,8,3,3,0,1,2,0,2,0
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Pete Sampras,GP,17,13,8,6,2,4,0,0,0
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Richey Reneberg,GP,17,8,8,3,2,0,2,1,1
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Pete Sampras,Deuce,2,2,1,1,1,0,0,0,0
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Richey Reneberg,Deuce,13,8,5,1,0,5,2,4,0
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Pete Sampras,STotal,20,15,10,7,3,4,0,0,0
19940622-M-Wimbledon-R64-Pete_Sampras-Richey_Reneberg,Richey Reneberg,STotal,38,19,16,4,3,7,4,7,1
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Jared Palmer,BP,10,8,6,0,4,2,2,0,0
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Pete Sampras,BP,6,6,3,1,3,0,2,0,0
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Jared Palmer,GP,22,14,10,0,7,2,4,2,2
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Pete Sampras,GP,23,17,18,11,3,1,2,2,1
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Jared Palmer,Deuce,18,11,9,1,2,3,3,1,1
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Pete Sampras,Deuce,8,6,4,0,5,0,1,0,0
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Jared Palmer,STotal,50,33,25,1,13,7,9,3,3
19940620-M-Wimbledon-R128-Jared_Palmer-Pete_Sampras,Pete Sampras,STotal,37,29,25,12,11,1,5,2,1
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Todd Martin,BP,1,1,1,0,1,0,0,0,0
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Pete Sampras,BP,2,2,1,0,1,1,0,0,0
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Todd Martin,GP,19,12,11,3,3,5,0,2,1
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Pete Sampras,GP,22,12,15,4,5,1,0,1,0
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Todd Martin,Deuce,4,3,2,0,0,1,1,0,0
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Pete Sampras,Deuce,8,6,4,1,2,1,0,1,1
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Todd Martin,STotal,24,16,14,3,4,6,1,2,1
19940612-M-Queens_Club-F-Todd_Martin-Pete_Sampras,Pete Sampras,STotal,32,20,20,5,8,3,0,2,1
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Sergi Bruguera,BP,9,6,7,0,1,3,0,1,1
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Alberto Berasategui,BP,10,4,8,0,0,0,3,4,0
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Sergi Bruguera,GP,25,15,14,1,3,2,1,4,0
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Alberto Berasategui,GP,24,12,17,0,1,9,1,8,0
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Sergi Bruguera,Deuce,11,9,6,0,2,2,0,1,0
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Alberto Berasategui,Deuce,13,10,11,0,1,5,0,2,0
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Sergi Bruguera,STotal,45,30,27,1,6,7,1,6,1
19940605-M-Roland_Garros-F-Sergi_Bruguera-Alberto_Berasategui,Alberto Berasategui,STotal,47,26,36,0,2,14,4,14,0
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Alberto Berasategui,BP,2,2,2,0,0,2,0,0,0
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Magnus Larsson,BP,7,2,4,0,0,0,0,2,0
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Alberto Berasategui,GP,16,13,13,0,3,5,3,1,1
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Magnus Larsson,GP,15,8,14,0,2,2,2,3,0
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Alberto Berasategui,Deuce,2,2,2,0,1,1,0,0,0
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Magnus Larsson,Deuce,10,5,6,1,1,1,1,2,0
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Alberto Berasategui,STotal,20,17,17,0,4,8,3,1,1
19940604-M-Roland_Garros-SF-Alberto_Berasategui-Magnus_Larsson,Magnus Larsson,STotal,32,15,24,1,3,3,3,7,0
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Henrik Holm,BP,12,7,10,0,3,2,1,4,0
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Stefan Edberg,BP,14,7,9,0,2,2,2,1,2
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Henrik Holm,GP,37,24,14,2,7,5,3,3,4
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Stefan Edberg,GP,41,22,30,0,9,5,2,9,2
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Henrik Holm,Deuce,8,5,6,0,1,3,0,2,1
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Stefan Edberg,Deuce,16,12,12,1,6,4,0,1,1
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Henrik Holm,STotal,57,36,30,2,11,10,4,9,5
19940524-M-Roland_Garros-R128-Henrik_Holm-Stefan_Edberg,Stefan Edberg,STotal,71,41,51,1,17,11,4,11,5
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Stefan Edberg,BP,11,7,4,0,2,1,2,0,0
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Sergi Bruguera,BP,10,6,2,0,2,0,1,0,0
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Stefan Edberg,GP,22,12,13,2,4,3,2,3,1
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Sergi Bruguera,GP,23,11,15,1,2,4,2,7,0
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Stefan Edberg,Deuce,9,7,6,0,2,3,1,0,0
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Sergi Bruguera,Deuce,20,12,17,1,1,4,0,0,0
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Stefan Edberg,STotal,42,26,23,2,8,7,5,3,1
19940517-M-Dusseldorf-RR-Stefan_Edberg-Sergi_Bruguera,Sergi Bruguera,STotal,53,29,34,2,5,8,3,7,0
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Pete Sampras,BP,3,3,1,0,0,0,2,0,0
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Boris Becker,BP,9,3,0,1,0,0,0,1,1
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Pete Sampras,GP,21,12,9,0,1,6,2,5,1
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Boris Becker,GP,10,5,5,1,0,2,1,2,1
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Pete Sampras,Deuce,8,5,3,1,1,1,1,0,1
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Boris Becker,Deuce,8,5,4,1,1,0,1,0,0
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Pete Sampras,STotal,32,20,13,1,2,7,5,5,2
19940515-M-Rome_Masters-F-Pete_Sampras-Boris_Becker,Boris Becker,STotal,27,13,9,3,1,2,2,3,2
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Yevgeny Kafelnikov,BP,11,6,5,0,1,0,2,3,1
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Andrei Medvedev,BP,4,0,3,0,0,0,0,3,0
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Yevgeny Kafelnikov,GP,18,13,10,1,1,3,2,1,0
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Andrei Medvedev,GP,32,15,21,0,1,6,1,7,2
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Yevgeny Kafelnikov,Deuce,14,7,7,0,1,2,1,4,0
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Andrei Medvedev,Deuce,12,10,8,0,2,1,2,0,0
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Yevgeny Kafelnikov,STotal,43,26,22,1,3,5,5,8,1
19940508-M-Hamburg_Masters-F-Yevgeny_Kafelnikov-Andrei_Medvedev,Andrei Medvedev,STotal,48,25,32,0,3,7,3,10,2
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Sergi Bruguera,BP,12,4,7,0,1,2,1,3,2
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Andrei Medvedev,BP,6,3,4,0,0,3,0,3,0
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Sergi Bruguera,GP,16,6,9,0,2,2,1,2,1
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Andrei Medvedev,GP,13,11,10,0,1,6,3,0,0
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Sergi Bruguera,Deuce,7,2,4,0,0,0,2,2,0
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Andrei Medvedev,Deuce,9,8,6,0,1,1,2,1,0
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Sergi Bruguera,STotal,35,12,20,0,3,4,4,7,3
19940424-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Andrei_Medvedev,Andrei Medvedev,STotal,28,22,20,0,2,10,5,4,0
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Sergi Bruguera,BP,3,2,3,0,2,0,0,1,0
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Stefan Edberg,BP,9,6,4,0,0,3,1,0,1
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Sergi Bruguera,GP,13,9,5,0,2,4,1,0,0
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Stefan Edberg,GP,13,7,5,0,2,3,2,1,1
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Sergi Bruguera,Deuce,6,5,6,0,2,1,0,0,0
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Stefan Edberg,Deuce,14,9,7,0,0,5,4,0,0
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Sergi Bruguera,STotal,22,16,14,0,6,5,1,1,0
19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg,Stefan Edberg,STotal,36,22,16,0,2,11,7,1,2
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Thomas Muster,BP,3,0,2,0,0,0,0,1,0
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Stefan Edberg,BP,12,10,6,0,2,2,1,0,1
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Thomas Muster,GP,22,13,13,0,0,2,4,1,0
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Stefan Edberg,GP,26,15,15,0,5,3,4,3,2
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Thomas Muster,Deuce,2,1,2,0,0,1,0,0,0
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Stefan Edberg,Deuce,24,17,14,1,2,9,3,4,0
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Thomas Muster,STotal,27,14,17,0,0,3,4,2,0
19940422-M-Monte_Carlo_Masters-QF-Thomas_Muster-Stefan_Edberg,Stefan Edberg,STotal,62,42,35,1,9,14,8,7,3
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Michael Chang,BP,11,8,7,1,2,1,2,2,0
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Pete Sampras,BP,0,0,0,0,0,0,0,0,0
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Michael Chang,GP,10,6,6,0,2,1,0,1,0
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Pete Sampras,GP,10,9,9,4,1,1,0,0,0
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Michael Chang,Deuce,12,5,10,0,3,1,0,3,1
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Pete Sampras,Deuce,2,2,1,1,0,1,0,0,0
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Michael Chang,STotal,33,19,23,1,7,3,2,6,1
19940410-M-Tokyo_Outdoor-F-Michael_Chang-Pete_Sampras,Pete Sampras,STotal,12,11,10,5,1,2,0,0,0
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Petr Korda,BP,7,3,4,0,2,1,0,2,1
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Pete Sampras,BP,6,5,1,0,1,1,2,1,0
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Petr Korda,GP,12,8,8,1,2,2,1,3,0
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Pete Sampras,GP,18,11,11,3,3,1,1,5,0
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Petr Korda,Deuce,5,3,5,1,2,0,0,1,0
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Pete Sampras,Deuce,10,7,5,0,3,3,1,1,0
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Petr Korda,STotal,24,14,17,2,6,3,1,6,1
19940316-M-Miami_Masters-QF-Petr_Korda-Pete_Sampras,Pete Sampras,STotal,34,23,17,3,7,5,4,7,0
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Andre Agassi,BP,17,12,9,3,2,1,2,1,1
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Pete Sampras,BP,5,2,2,0,1,0,1,2,0
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Andre Agassi,GP,15,9,9,1,3,1,2,3,1
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Pete Sampras,GP,19,11,9,3,1,5,2,2,3
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Andre Agassi,Deuce,20,9,16,1,1,2,1,4,0
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Pete Sampras,Deuce,7,5,5,1,3,0,1,1,0
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Andre Agassi,STotal,52,30,34,5,6,4,5,8,2
19940313-M-Miami_Masters-F-Andre_Agassi-Pete_Sampras,Pete Sampras,STotal,31,18,16,4,5,5,4,5,3
