match_id,player,row,net_pts,pts_won,net_winner,induced_forced,net_unforced,passed_at_net,passing_shot_induced_forced,total_shots
20010126-M-Australian_Open-SF-Arnaud_Clement-Sebastien_Grosjean,Sebastien Grosjean,Approach,31,21,11,9,6,1,1,252
20010126-M-Australian_Open-SF-Arnaud_Clement-Sebastien_Grosjean,Sebastien Grosjean,NetPointsRallies,36,25,15,9,6,1,1,271
20010126-M-Australian_Open-SF-Arnaud_Clement-Sebastien_Grosjean,Sebastien Grosjean,ApproachRallies,28,19,9,9,5,1,1,242
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Patrick Rafter,NetPoints,103,63,23,4,13,10,4,274
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Patrick Rafter,Approach,102,62,22,4,13,10,4,267
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Patrick Rafter,NetPointsRallies,25,11,5,1,7,5,2,80
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Patrick Rafter,ApproachRallies,24,10,4,1,7,5,2,73
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Dominik Hrbaty,NetPoints,48,33,14,8,8,3,0,193
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Dominik Hrbaty,Approach,46,31,12,8,8,3,0,181
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Dominik Hrbaty,NetPointsRallies,18,14,5,6,3,1,0,116
20010124-M-Australian_Open-QF-Patrick_Rafter-Dominik_Hrbaty,Dominik Hrbaty,ApproachRallies,16,12,3,6,3,1,0,104
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Todd Martin,NetPoints,49,20,9,8,12,13,1,188
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Todd Martin,Approach,47,18,8,7,12,13,1,182
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Todd Martin,NetPointsRallies,21,12,8,4,1,8,0,110
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Todd Martin,ApproachRallies,19,10,7,3,1,8,0,104
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Andre Agassi,NetPoints,8,6,3,3,0,1,1,37
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Andre Agassi,Approach,3,3,0,3,0,0,0,13
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Andre Agassi,NetPointsRallies,8,6,3,3,0,1,1,37
20010123-M-Australian_Open-QF-Todd_Martin-Andre_Agassi,Andre Agassi,ApproachRallies,3,3,0,3,0,0,0,13
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Carlos Moya,NetPoints,41,29,13,14,2,5,4,315
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Carlos Moya,Approach,37,26,11,13,2,5,3,286
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Carlos Moya,NetPointsRallies,33,23,9,14,2,4,4,291
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Carlos Moya,ApproachRallies,29,20,7,13,2,4,3,262
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Lleyton Hewitt,NetPoints,45,29,14,15,6,4,3,323
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Lleyton Hewitt,Approach,37,24,10,14,5,4,2,253
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Lleyton Hewitt,NetPointsRallies,44,29,14,15,6,3,3,319
20010120-M-Australian_Open-R32-Carlos_Moya-Lleyton_Hewitt,Lleyton Hewitt,ApproachRallies,36,24,10,14,5,3,2,249
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Greg Rusedski,NetPoints,172,113,42,14,14,27,6,623
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Greg Rusedski,Approach,170,113,42,14,14,25,6,597
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Greg Rusedski,NetPointsRallies,54,25,7,8,8,18,3,312
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Greg Rusedski,ApproachRallies,52,25,7,8,8,16,3,286
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Gustavo Kuerten,NetPoints,24,16,10,3,3,4,1,136
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Gustavo Kuerten,Approach,19,14,8,3,3,1,1,97
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Gustavo Kuerten,NetPointsRallies,20,12,8,3,3,4,1,128
20010117-M-Australian_Open-R64-Greg_Rusedski-Gustavo_Kuerten,Gustavo Kuerten,ApproachRallies,15,10,6,3,3,1,1,89
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Lleyton Hewitt,NetPoints,14,12,6,6,0,1,1,99
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Lleyton Hewitt,Approach,10,9,4,5,0,0,1,68
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Lleyton Hewitt,NetPointsRallies,14,12,6,6,0,1,1,99
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Lleyton Hewitt,ApproachRallies,10,9,4,5,0,0,1,68
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Magnus Norman,NetPoints,17,8,3,2,1,5,2,118
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Magnus Norman,Approach,16,7,3,2,1,5,2,113
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Magnus Norman,NetPointsRallies,17,8,3,2,1,5,2,118
20010114-M-Sydney-F-Lleyton_Hewitt-Magnus_Norman,Magnus Norman,ApproachRallies,16,7,3,2,1,5,2,113
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Albert Costa,NetPoints,22,17,12,5,2,1,1,157
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Albert Costa,Approach,16,12,9,3,2,1,1,106
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Albert Costa,NetPointsRallies,22,17,12,5,2,1,1,157
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Albert Costa,ApproachRallies,16,12,9,3,2,1,1,106
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Lleyton Hewitt,NetPoints,33,26,15,8,3,4,0,278
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Lleyton Hewitt,Approach,27,21,12,7,3,3,0,224
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Lleyton Hewitt,NetPointsRallies,32,25,15,8,3,4,0,275
20001208-M-Davis_Cup_World_Group_F-RR-Albert_Costa-Lleyton_Hewitt,Lleyton Hewitt,ApproachRallies,26,20,12,7,3,3,0,221
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Andre Agassi,NetPoints,8,6,3,2,0,2,0,57
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Andre Agassi,Approach,7,5,2,2,0,2,0,45
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Andre Agassi,NetPointsRallies,7,6,3,2,0,1,0,53
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Andre Agassi,ApproachRallies,6,5,2,2,0,1,0,41
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Gustavo Kuerten,NetPoints,22,16,12,2,3,1,2,148
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Gustavo Kuerten,Approach,20,14,10,2,3,1,2,132
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Gustavo Kuerten,NetPointsRallies,19,13,10,2,3,1,2,141
20001203-M-Tour_Finals-F-Andre_Agassi-Gustavo_Kuerten,Gustavo Kuerten,ApproachRallies,17,11,8,2,3,1,2,125
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Pete Sampras,NetPoints,103,70,22,5,13,11,2,282
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Pete Sampras,Approach,98,68,20,5,13,8,2,257
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Pete Sampras,NetPointsRallies,17,8,7,1,4,5,0,90
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Pete Sampras,ApproachRallies,12,6,5,1,4,2,0,65
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Gustavo Kuerten,NetPoints,35,23,16,4,1,9,2,147
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Gustavo Kuerten,Approach,29,20,13,4,0,7,2,125
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Gustavo Kuerten,NetPointsRallies,28,17,14,3,1,9,1,131
20001202-M-Tour_Finals-SF-Pete_Sampras-Gustavo_Kuerten,Gustavo Kuerten,ApproachRallies,22,14,11,3,0,7,1,109
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Yevgeny Kafelnikov,NetPoints,19,12,6,5,4,3,0,87
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Yevgeny Kafelnikov,Approach,18,11,5,5,4,3,0,84
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Yevgeny Kafelnikov,NetPointsRallies,17,11,5,5,3,3,0,80
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Yevgeny Kafelnikov,ApproachRallies,16,10,4,5,3,3,0,77
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Gustavo Kuerten,NetPoints,9,5,1,4,3,1,0,52
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Gustavo Kuerten,Approach,8,4,1,3,3,1,0,46
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Gustavo Kuerten,NetPointsRallies,9,5,1,4,3,1,0,52
20001201-M-Tour_Finals-RR-Yevgeny_Kafelnikov-Gustavo_Kuerten,Gustavo Kuerten,ApproachRallies,8,4,1,3,3,1,0,46
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Gustavo Kuerten,NetPoints,8,6,2,3,0,2,0,63
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Gustavo Kuerten,Approach,6,5,1,3,0,1,0,51
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Gustavo Kuerten,NetPointsRallies,8,6,2,3,0,2,0,63
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Gustavo Kuerten,ApproachRallies,6,5,1,3,0,1,0,51
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Magnus Norman,NetPoints,8,5,4,1,0,2,1,36
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Magnus Norman,Approach,7,4,3,1,0,2,1,31
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Magnus Norman,NetPointsRallies,8,5,4,1,0,2,1,36
20001130-M-Tour_Finals-RR-Gustavo_Kuerten-Magnus_Norman,Magnus Norman,ApproachRallies,7,4,3,1,0,2,1,31
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Andre Agassi,NetPoints,7,5,4,1,1,1,0,55
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Andre Agassi,Approach,6,4,3,1,1,1,0,41
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Andre Agassi,NetPointsRallies,6,4,3,1,1,1,0,52
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Andre Agassi,ApproachRallies,5,3,2,1,1,1,0,38
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Yevgeny Kafelnikov,NetPoints,12,6,2,3,3,3,0,62
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Yevgeny Kafelnikov,Approach,11,6,2,3,3,2,0,52
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Yevgeny Kafelnikov,NetPointsRallies,12,6,2,3,3,3,0,62
20001130-M-Tour_Finals-RR-Andre_Agassi-Yevgeny_Kafelnikov,Yevgeny Kafelnikov,ApproachRallies,11,6,2,3,3,2,0,52
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Pete Sampras,NetPoints,49,39,16,4,1,3,1,147
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Pete Sampras,Approach,49,39,16,4,1,3,1,147
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Pete Sampras,NetPointsRallies,8,5,4,0,1,2,0,39
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Pete Sampras,ApproachRallies,8,5,4,0,1,2,0,39
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Marat Safin,NetPoints,22,13,3,1,5,2,0,56
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Marat Safin,Approach,21,13,3,1,5,1,0,51
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Marat Safin,NetPointsRallies,9,3,2,1,4,2,0,38
20001128-M-Tour_Finals-RR-Pete_Sampras-Marat_Safin,Marat Safin,ApproachRallies,8,3,2,1,4,1,0,33
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Marat Safin,NetPoints,13,5,4,0,1,5,1,77
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Marat Safin,Approach,11,3,2,0,1,5,1,61
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Marat Safin,NetPointsRallies,12,5,4,0,1,5,1,75
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Marat Safin,ApproachRallies,10,3,2,0,1,5,1,59
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Andre Agassi,NetPoints,7,5,4,1,0,0,1,41
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Andre Agassi,Approach,6,4,3,1,0,0,1,34
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Andre Agassi,NetPointsRallies,7,5,4,1,0,0,1,41
20001127-M-Tour_Finals-SF-Marat_Safin-Andre_Agassi,Andre Agassi,ApproachRallies,6,4,3,1,0,0,1,34
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Pete Sampras,NetPoints,50,29,9,7,5,7,1,167
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Pete Sampras,Approach,50,29,9,7,5,7,1,167
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Pete Sampras,NetPointsRallies,6,5,3,2,0,1,0,55
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Pete Sampras,ApproachRallies,6,5,3,2,0,1,0,55
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Lleyton Hewitt,NetPoints,4,4,2,2,0,0,0,21
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Lleyton Hewitt,Approach,3,3,2,1,0,0,0,18
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Lleyton Hewitt,NetPointsRallies,4,4,2,2,0,0,0,21
20001127-M-Tour_Finals-RR-Pete_Sampras-Lleyton_Hewitt,Lleyton Hewitt,ApproachRallies,3,3,2,1,0,0,0,18
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Mark Philippoussis,NetPoints,72,54,21,11,5,8,5,298
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Mark Philippoussis,Approach,70,53,20,11,5,7,5,289
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Mark Philippoussis,NetPointsRallies,36,24,14,7,3,7,2,212
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Mark Philippoussis,ApproachRallies,34,23,13,7,3,6,2,203
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Marat Safin,NetPoints,56,38,12,17,7,4,4,260
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Marat Safin,Approach,54,36,11,17,7,4,4,254
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Marat Safin,NetPointsRallies,45,30,11,15,6,4,4,230
20001119-M-Paris_Masters-F-Mark_Philippoussis-Marat_Safin,Marat Safin,ApproachRallies,43,28,10,15,6,4,4,224
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Mark Philippoussis,NetPoints,30,22,6,6,4,3,1,110
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Mark Philippoussis,Approach,28,20,5,5,4,3,1,103
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Mark Philippoussis,NetPointsRallies,17,12,1,6,3,1,1,78
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Mark Philippoussis,ApproachRallies,15,10,0,5,3,1,1,71
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Gustavo Kuerten,NetPoints,26,14,12,1,6,5,0,151
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Gustavo Kuerten,Approach,23,12,10,1,6,4,0,137
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Gustavo Kuerten,NetPointsRallies,22,13,11,1,4,4,0,140
20001118-M-Paris_Masters-SF-Mark_Philippoussis-Gustavo_Kuerten,Gustavo Kuerten,ApproachRallies,19,11,9,1,4,3,0,126
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Juan Carlos Ferrero,NetPoints,9,7,5,2,0,2,0,51
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Juan Carlos Ferrero,Approach,9,7,5,2,0,2,0,51
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Juan Carlos Ferrero,NetPointsRallies,9,7,5,2,0,2,0,51
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Juan Carlos Ferrero,ApproachRallies,9,7,5,2,0,2,0,51
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Marat Safin,NetPoints,12,10,5,3,1,1,0,77
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Marat Safin,Approach,9,8,3,3,0,1,0,57
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Marat Safin,NetPointsRallies,12,10,5,3,1,1,0,77
20001118-M-Paris_Masters-SF-Juan_Carlos_Ferrero-Marat_Safin,Marat Safin,ApproachRallies,9,8,3,3,0,1,0,57
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Patrick Rafter,NetPoints,96,66,18,10,6,9,4,279
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Patrick Rafter,Approach,94,65,17,10,6,8,4,260
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Patrick Rafter,NetPointsRallies,28,18,7,6,3,5,2,137
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Patrick Rafter,ApproachRallies,26,17,6,6,3,4,2,118
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Arnaud Clement,NetPoints,36,24,6,8,1,7,1,190
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Arnaud Clement,Approach,28,21,5,6,0,4,0,154
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Arnaud Clement,NetPointsRallies,24,15,6,8,1,7,1,173
20001113-M-Lyon-F-Patrick_Rafter-Arnaud_Clement,Arnaud Clement,ApproachRallies,16,12,5,6,0,4,0,137
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Lleyton Hewitt,NetPoints,15,12,5,7,2,0,0,114
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Lleyton Hewitt,Approach,13,11,4,7,2,0,0,90
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Lleyton Hewitt,NetPointsRallies,15,12,5,7,2,0,0,114
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Lleyton Hewitt,ApproachRallies,13,11,4,7,2,0,0,90
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Wayne Ferreira,NetPoints,23,12,4,4,4,2,5,101
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Wayne Ferreira,Approach,22,12,4,4,4,1,5,95
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Wayne Ferreira,NetPointsRallies,22,12,4,4,3,2,5,99
20001105-M-Stuttgart_Masters-F-Lleyton_Hewitt-Wayne_Ferreira,Wayne Ferreira,ApproachRallies,21,12,4,4,3,1,5,93
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Yevgeny Kafelnikov,NetPoints,27,24,10,10,3,0,0,190
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Yevgeny Kafelnikov,Approach,25,22,8,10,3,0,0,184
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Yevgeny Kafelnikov,NetPointsRallies,27,24,10,10,3,0,0,190
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Yevgeny Kafelnikov,ApproachRallies,25,22,8,10,3,0,0,184
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Lleyton Hewitt,NetPoints,9,8,4,2,0,1,0,46
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Lleyton Hewitt,Approach,7,7,3,2,0,0,0,34
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Lleyton Hewitt,NetPointsRallies,9,8,4,2,0,1,0,46
20001104-M-Stuttgart_Masters-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt,Lleyton Hewitt,ApproachRallies,7,7,3,2,0,0,0,34
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Sebastien Grosjean,NetPoints,13,3,0,3,5,3,1,78
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Sebastien Grosjean,Approach,12,3,0,3,5,2,1,73
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Sebastien Grosjean,NetPointsRallies,12,3,0,3,5,3,1,76
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Sebastien Grosjean,ApproachRallies,11,3,0,3,5,2,1,71
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Wayne Ferreira,NetPoints,23,16,9,4,1,1,3,133
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Wayne Ferreira,Approach,21,14,7,4,1,1,3,118
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Wayne Ferreira,NetPointsRallies,20,15,8,4,1,1,2,120
20001104-M-Stuttgart_Masters-SF-Sebastien_Grosjean-Wayne_Ferreira,Wayne Ferreira,ApproachRallies,18,13,6,4,1,1,2,105
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Thomas Enqvist,NetPoints,50,31,16,14,7,8,4,252
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Thomas Enqvist,Approach,47,29,15,13,7,7,4,235
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Thomas Enqvist,NetPointsRallies,47,30,16,14,7,6,4,241
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Thomas Enqvist,ApproachRallies,44,28,15,13,7,5,4,224
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Roger Federer,NetPoints,48,34,17,8,5,2,2,221
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Roger Federer,Approach,46,32,15,8,5,2,2,211
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Roger Federer,NetPointsRallies,29,20,11,8,5,2,2,171
20001029-M-Basel-F-Thomas_Enqvist-Roger_Federer,Roger Federer,ApproachRallies,27,18,9,8,5,2,2,161
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Lleyton Hewitt,NetPoints,18,11,4,6,2,2,2,159
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Lleyton Hewitt,Approach,15,9,2,6,1,2,2,146
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Lleyton Hewitt,NetPointsRallies,17,11,4,6,2,2,2,153
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Lleyton Hewitt,ApproachRallies,14,9,2,6,1,2,2,140
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Roger Federer,NetPoints,18,12,7,5,3,0,2,117
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Roger Federer,Approach,17,11,7,4,3,0,2,111
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Roger Federer,NetPointsRallies,17,12,7,5,3,0,2,115
20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer,Roger Federer,ApproachRallies,16,11,7,4,3,0,2,109
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Roger Federer,NetPoints,22,15,6,6,2,3,1,110
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Roger Federer,Approach,20,13,4,6,2,3,1,96
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Roger Federer,NetPointsRallies,15,10,4,5,2,2,1,85
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Roger Federer,ApproachRallies,13,8,2,5,2,2,1,71
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Andrei Pavel,NetPoints,35,24,8,7,3,6,0,156
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Andrei Pavel,Approach,33,23,7,7,2,6,0,145
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Andrei Pavel,NetPointsRallies,19,13,6,7,3,2,0,123
20001024-M-Basel-R16-Roger_Federer-Andrei_Pavel,Andrei Pavel,ApproachRallies,17,12,5,7,2,2,0,112
20001023-M-Basel-R32-Roger_Federer-Tommy_Haas,Roger Federer,NetPoints,30,20,9,4,4,5,0,127
20001023-M-Basel-R32-Roger_Federer-Tommy_Haas,Roger Federer,Approach,29,20,9,4,4,4,0,118
20001023-M-Basel-R32-Roger_Federer-Tommy_Haas,Roger Federer,NetPointsRallies,15,8,3,3,2,5,0,87
20001023-M-Basel-R32-Roger_Federer-Tommy_Haas,Roger Federer,ApproachRallies,14,8,3,3,2,4,0,78
20001023-M-Basel-R32-Roger_Federer-Tommy_Haas,Tommy Haas,NetPoints,19,10,4,5,4,3,1,100
