match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,serve_return,shots_in_pts_won,shots_in_pts_lost
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Petra Kvitova,Vo,3,3,2,0,1,0,2,1
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Petra Kvitova,F,72,25,13,4,8,14,48,24
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Petra Kvitova,B,48,20,6,2,12,14,20,28
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Petra Kvitova,S,5,0,0,0,0,2,2,3
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Petra Kvitova,V,3,3,2,0,1,0,2,1
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Total,126,28,9,2,17,46,55,71
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Fside,42,11,5,0,6,6,23,19
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Bside,84,17,4,2,11,40,32,52
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Fgs,41,10,4,0,6,6,22,19
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Bgs,83,17,4,2,11,40,31,52
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Base,125,27,8,2,17,46,54,71
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Net,1,1,1,0,0,0,1,0
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Gs,120,27,8,2,17,43,52,68
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Lo,1,0,0,0,0,0,1,0
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,Vo,1,1,1,0,0,0,1,0
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,F,41,10,4,0,6,6,22,19
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,B,79,17,4,2,11,37,30,49
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,S,4,0,0,0,0,3,1,3
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,M,1,0,0,0,0,0,1,0
20140927-W-Wuhan-F-Petra_Kvitova-Eugenie_Bouchard,Eugenie Bouchard,V,1,1,1,0,0,0,1,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Total,198,67,28,10,29,53,100,98
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Fside,102,43,22,8,13,18,60,42
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Bside,96,24,6,2,16,35,40,56
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Fgs,93,36,17,6,13,18,53,40
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Bgs,93,21,4,2,15,35,38,55
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Base,189,60,23,8,29,53,93,96
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Net,9,7,5,2,0,0,7,2
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Gs,183,56,21,8,27,53,89,94
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Dr,3,3,2,0,1,0,2,1
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Vo,4,2,1,1,0,0,2,2
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Ov,3,3,3,0,0,0,3,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Sw,2,2,1,1,0,0,2,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,F,93,36,17,6,13,18,53,40
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,B,90,20,4,2,14,35,36,54
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,S,3,1,0,0,1,0,2,1
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,U,1,1,1,0,0,0,1,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,Y,2,2,1,0,1,0,1,1
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,V,4,2,1,1,0,0,2,2
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,O,3,3,3,0,0,0,3,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,J,1,1,0,1,0,0,1,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Petra Kvitova,K,1,1,1,0,0,0,1,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Total,174,29,8,4,17,43,84,90
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Fside,96,19,7,1,11,15,51,45
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Bside,77,10,1,3,6,27,32,45
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Fgs,94,19,7,1,11,15,51,43
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Bgs,74,9,1,2,6,27,31,43
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Base,172,28,8,3,17,42,82,90
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Net,1,1,0,1,0,0,1,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Gs,152,28,8,3,17,33,79,73
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Lo,4,0,0,0,0,0,0,4
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Vo,1,1,0,1,0,0,1,0
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,F,87,19,7,1,11,14,50,37
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,B,65,9,1,2,6,19,29,36
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,R,7,0,0,0,0,1,1,6
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,S,9,0,0,0,0,8,2,7
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,L,2,0,0,0,0,0,0,2
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,M,2,0,0,0,0,0,0,2
20140926-W-Wuhan-SF-Petra_Kvitova-Elina_Svitolina,Elina Svitolina,Z,1,1,0,1,0,0,1,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Total,210,41,11,8,22,50,100,110
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Fside,114,20,7,3,10,24,54,60
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Bside,96,21,4,5,12,26,46,50
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Fgs,108,17,5,3,9,24,52,56
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Bgs,94,21,4,5,12,26,46,48
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Base,206,38,9,8,21,50,98,108
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Net,4,3,2,0,1,0,2,2
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Gs,186,36,9,8,19,48,94,92
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Lo,4,0,0,0,0,0,0,4
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Vo,1,0,0,0,0,0,0,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,Sw,3,3,2,0,1,0,2,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,F,105,16,5,3,8,24,51,54
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,B,81,20,4,5,11,24,43,38
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,R,3,1,0,0,1,0,1,2
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,S,13,1,0,0,1,2,3,10
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,L,2,0,0,0,0,0,0,2
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,M,2,0,0,0,0,0,0,2
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,V,1,0,0,0,0,0,0,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Caroline Wozniacki,J,3,3,2,0,1,0,2,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Total,214,54,24,6,24,45,113,101
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Fside,100,30,15,5,10,24,55,45
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Bside,114,24,9,1,14,21,58,56
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Fgs,91,22,8,4,10,24,46,45
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Bgs,111,24,9,1,14,21,56,55
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Base,204,46,17,5,24,45,103,101
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Net,10,8,7,1,0,0,10,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Gs,197,46,17,5,24,44,101,96
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Lo,2,0,0,0,0,0,1,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Vo,1,0,0,0,0,0,1,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Sw,9,8,7,1,0,0,9,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,F,91,22,8,4,10,24,46,45
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,B,106,24,9,1,14,20,55,51
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,S,5,0,0,0,0,1,1,4
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,M,2,0,0,0,0,0,1,1
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,Z,1,0,0,0,0,0,1,0
20140926-W-Wuhan-SF-Caroline_Wozniacki-Eugenie_Bouchard,Eugenie Bouchard,J,9,8,7,1,0,0,9,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Total,350,62,30,4,28,62,195,155
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Fside,156,34,19,2,13,13,86,70
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Bside,193,28,11,2,15,48,108,85
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Fgs,150,31,17,2,12,13,82,68
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Bgs,189,27,10,2,15,48,105,84
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Base,341,58,27,4,27,61,189,152
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Net,8,4,3,0,1,0,5,3
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Gs,320,57,26,4,27,58,184,136
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Dr,1,0,0,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Lo,1,0,0,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Vo,3,1,1,0,0,0,1,2
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Sw,5,3,2,0,1,0,4,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,F,142,31,17,2,12,10,81,61
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,B,178,26,9,2,15,48,103,75
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,R,8,0,0,0,0,3,1,7
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,S,11,1,1,0,0,0,2,9
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,U,1,0,0,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,M,1,0,0,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,V,1,0,0,0,0,0,0,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,Z,2,1,1,0,0,0,1,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,J,4,3,2,0,1,0,3,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Elina Svitolina,K,1,0,0,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Total,360,72,28,7,37,72,161,199
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Fside,187,44,20,4,20,18,86,101
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Bside,173,28,8,3,17,54,75,98
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Fgs,185,43,19,4,20,18,85,100
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Bgs,167,26,7,3,16,54,74,93
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Base,357,70,26,7,37,72,159,198
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Net,3,2,2,0,0,0,2,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Gs,340,69,26,7,36,69,156,184
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Dr,3,1,0,0,1,0,0,3
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Lo,2,0,0,0,0,0,0,2
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Vo,1,1,1,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Sw,2,1,1,0,0,0,1,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,F,182,43,19,4,20,17,85,97
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,B,158,26,7,3,16,52,71,87
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,R,3,0,0,0,0,1,0,3
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,S,9,0,0,0,0,2,3,6
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Y,3,1,0,0,1,0,0,3
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,L,1,0,0,0,0,0,0,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,M,1,0,0,0,0,0,0,1
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,Z,1,1,1,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,J,1,1,1,0,0,0,1,0
20140925-W-Wuhan-QF-Elina_Svitolina-Angelique_Kerber,Angelique Kerber,K,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Total,205,52,21,7,24,45,113,92
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Fside,122,32,15,5,12,21,73,49
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Bside,83,20,6,2,12,24,40,43
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Fgs,118,29,14,3,12,21,70,48
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Bgs,79,18,4,2,12,24,38,41
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Base,199,47,18,5,24,45,108,91
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Net,6,5,3,2,0,0,5,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Gs,188,46,18,5,23,42,106,82
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Dr,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Lo,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Ov,1,1,0,1,0,0,1,0
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Hv,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Sw,4,4,3,1,0,0,4,0
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,F,113,29,14,3,12,19,69,44
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,B,75,17,4,2,11,23,37,38
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,R,5,0,0,0,0,2,1,4
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,S,4,1,0,0,1,1,1,3
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,Y,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,M,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,O,1,1,0,1,0,0,1,0
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,H,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,J,2,2,1,1,0,0,2,0
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Eugenie Bouchard,K,2,2,2,0,0,0,2,0
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Total,200,40,14,4,22,47,91,109
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Fside,110,25,9,3,13,18,51,59
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Bside,90,15,5,1,9,29,40,50
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Fgs,103,20,5,2,13,18,46,57
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Bgs,90,15,5,1,9,29,40,50
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Base,194,35,10,3,22,47,86,108
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Net,6,5,4,1,0,0,5,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Gs,177,35,10,3,22,43,84,93
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Lo,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Vo,4,3,3,0,0,0,3,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,Sw,2,2,1,1,0,0,2,0
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,F,95,20,5,2,13,17,44,51
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,B,82,15,5,1,9,26,40,42
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,R,8,0,0,0,0,1,2,6
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,S,8,0,0,0,0,3,0,8
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,L,1,0,0,0,0,0,0,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,V,4,3,3,0,0,0,3,1
20140924-W-Wuhan-R16-Eugenie_Bouchard-Alison_Riske_Amritraj,Alison Riske Amritraj,J,2,2,1,1,0,0,2,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Total,215,33,10,12,11,35,128,87
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Fside,115,16,5,8,3,12,73,42
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Bside,100,17,5,4,8,23,55,45
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Fgs,112,14,4,7,3,12,70,42
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Bgs,99,16,4,4,8,23,54,45
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Base,213,32,9,12,11,35,126,87
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Net,2,1,1,0,0,0,2,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Gs,200,30,8,11,11,34,120,80
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Sl,11,0,0,0,0,1,4,7
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Dr,1,1,1,0,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Lo,1,1,0,1,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Ov,1,1,1,0,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Sw,1,0,0,0,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,F,109,14,4,7,3,12,69,40
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,B,91,16,4,4,8,22,51,40
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,R,3,0,0,0,0,0,1,2
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,S,8,0,0,0,0,1,3,5
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,Y,1,1,1,0,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,L,1,1,0,1,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,O,1,1,1,0,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Caroline Wozniacki,J,1,0,0,0,0,0,1,0
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Total,236,56,14,9,32,54,101,135
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Fside,113,28,6,2,20,12,42,71
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Bside,123,28,8,7,12,42,59,64
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Fgs,110,27,6,2,19,12,42,68
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Bgs,120,27,7,7,12,42,57,63
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Base,233,54,13,9,31,54,100,133
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Net,3,2,1,0,1,0,1,2
20140924-W-Wuhan-R16-Caroline_Wozniacki-Casey_Dellacqua,Casey Dellacqua,Gs,219,54,13,9,31,50,96,123
