match_id,server,returner,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,Victoria Azarenka,Eleni Daniilidou,7-9-1,9,9,4,0,0,0,0,0,5
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,Victoria Azarenka,Eleni Daniilidou,10-1,6,4,3,0,1,2,1,0,1
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,Eleni Daniilidou,Victoria Azarenka,1-3-2,13,5,0,4,3,8,0,0,1
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,Eleni Daniilidou,Victoria Azarenka,4-6-2,12,2,1,1,2,10,7,1,0
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,Eleni Daniilidou,Victoria Azarenka,7-9-2,10,7,4,1,3,3,0,0,2
20130117-W-Australian_Open-R64-Victoria_Azarenka-Eleni_Daniilidou,Eleni Daniilidou,Victoria Azarenka,10-2,2,0,0,0,0,2,2,0,0
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,Total,258,127,26,40,31,131,40,48,43
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,1-3,178,92,19,34,17,86,24,33,21
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,4-6,58,27,7,3,12,31,9,10,17
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,7-9,19,5,0,3,2,14,7,5,2
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,10,3,3,0,0,0,0,0,0,3
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,1-3-1,77,50,11,26,11,27,3,1,13
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,4-6-1,28,6,1,1,7,22,8,7,4
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,7-9-1,9,4,0,2,1,5,3,1,2
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Laura Robson,Petra Kvitova,10-1,3,3,0,0,0,0,0,0,3
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Petra Kvitova,Laura Robson,1-3-2,101,59,21,32,8,42,8,8,6
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Petra Kvitova,Laura Robson,4-6-2,30,9,1,3,13,21,6,2,5
20130117-W-Australian_Open-R64-Laura_Robson-Petra_Kvitova,Petra Kvitova,Laura Robson,7-9-2,10,9,4,4,0,1,0,1,1
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,Total,111,41,14,20,10,70,26,30,6
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,1-3,77,28,6,16,4,49,22,19,5
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,4-6,23,8,6,2,2,15,3,10,0
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,7-9,6,3,2,1,2,3,1,0,0
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,10,5,2,0,1,2,3,0,1,1
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,1-3-1,48,25,5,16,2,23,9,8,4
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,4-6-1,15,3,3,0,1,12,3,8,0
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,7-9-1,6,3,2,1,2,3,1,0,0
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Garbine Muguruza,Serena Williams,10-1,5,2,0,1,2,3,0,1,1
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Serena Williams,Garbine Muguruza,1-3-2,29,26,13,11,1,3,1,0,2
20130117-W-Australian_Open-R64-Garbine_Muguruza-Serena_Williams,Serena Williams,Garbine Muguruza,4-6-2,8,3,0,2,0,5,3,2,1
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,Total,125,58,15,27,13,67,27,24,12
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,1-3,68,32,6,18,2,36,12,19,4
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,4-6,27,10,3,2,8,17,8,1,5
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,7-9,15,10,3,5,2,5,1,2,2
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,10,15,6,3,2,1,9,6,2,1
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,1-3-1,34,20,4,13,1,14,4,6,2
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,4-6-1,12,2,1,0,4,10,5,1,1
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,7-9-1,10,9,2,5,0,1,0,1,2
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Jelena Jankovic,Ana Ivanovic,10-1,8,4,2,1,1,4,2,1,1
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Ana Ivanovic,Jelena Jankovic,1-3-2,34,22,8,13,2,12,2,5,1
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Ana Ivanovic,Jelena Jankovic,4-6-2,15,7,3,0,4,8,2,2,4
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Ana Ivanovic,Jelena Jankovic,7-9-2,5,4,1,1,0,1,1,0,2
20130117-W-Australian_Open-R32-Jelena_Jankovic-Ana_Ivanovic,Ana Ivanovic,Jelena Jankovic,10-2,7,5,4,1,0,2,1,1,0
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,Total,109,66,27,21,20,43,2,20,16
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,1-3,70,41,14,15,12,29,0,16,10
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,4-6,28,19,9,4,7,9,1,1,6
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,7-9,10,5,4,1,1,5,1,3,0
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,10,1,1,0,1,0,0,0,0,0
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,1-3-1,37,28,12,14,7,9,0,1,2
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,4-6-1,9,7,2,3,2,2,0,0,2
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Julia Goerges,Romina Oprandi,7-9-1,3,3,3,0,0,0,0,0,0
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Romina Oprandi,Julia Goerges,1-3-2,33,20,0,15,8,13,2,1,5
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Romina Oprandi,Julia Goerges,4-6-2,19,7,1,1,4,12,7,1,5
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Romina Oprandi,Julia Goerges,7-9-2,7,5,1,3,0,2,1,1,1
20130116-W-Australian_Open-R64-Julia_Goerges-Romina_Oprandi,Romina Oprandi,Julia Goerges,10-2,1,0,0,0,0,1,0,1,0
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,Total,108,65,23,8,21,43,13,7,32
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,1-3,34,16,3,4,7,18,4,5,7
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,4-6,28,19,7,0,6,9,3,0,12
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,7-9,13,7,4,0,4,6,2,0,3
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,10,33,23,9,4,4,10,4,2,10
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,1-3-1,17,11,2,3,3,6,0,1,6
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,4-6-1,13,5,2,0,5,8,3,0,3
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,7-9-1,11,7,4,0,2,4,2,0,3
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Victoria Azarenka,Monica Niculescu,10-1,20,14,7,2,2,6,2,2,5
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Monica Niculescu,Victoria Azarenka,1-3-2,17,12,4,4,1,5,1,1,4
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Monica Niculescu,Victoria Azarenka,4-6-2,15,1,0,0,9,14,5,0,1
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Monica Niculescu,Victoria Azarenka,7-9-2,2,2,0,0,0,0,0,0,2
20130115-W-Australian_Open-R128-Victoria_Azarenka-Monica_Niculescu,Monica Niculescu,Victoria Azarenka,10-2,13,4,2,0,5,9,2,2,2
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,Total,99,37,9,11,23,62,17,19,15
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,1-3,51,22,5,8,10,29,3,13,7
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,4-6,26,8,4,1,10,18,4,4,3
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,7-9,16,4,0,1,3,12,7,2,3
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,10,6,3,0,1,0,3,3,0,2
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,1-3-1,29,14,4,5,4,15,2,6,5
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,4-6-1,11,2,2,0,4,9,2,3,0
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,7-9-1,6,0,0,0,2,6,4,0,0
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Nadia Petrova,Kimiko Date Krumm,10-1,2,2,0,1,0,0,0,0,1
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Kimiko Date Krumm,Nadia Petrova,1-3-2,22,14,1,7,2,8,1,3,6
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Kimiko Date Krumm,Nadia Petrova,4-6-2,15,9,2,1,3,6,2,1,6
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Kimiko Date Krumm,Nadia Petrova,7-9-2,10,6,3,2,3,4,0,1,1
20130115-W-Australian_Open-R128-Nadia_Petrova-Kimiko_Date_Krumm,Kimiko Date Krumm,Nadia Petrova,10-2,4,3,3,0,1,1,0,0,0
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,Total,114,67,16,13,11,47,28,6,35
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,1-3,54,37,4,11,5,17,6,4,19
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,4-6,35,18,8,1,3,17,13,1,9
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,7-9,15,9,4,0,2,6,4,0,5
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,10,10,3,0,1,1,7,5,1,2
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,1-3-1,30,22,3,10,3,8,3,0,9
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,4-6-1,21,8,5,0,2,13,10,1,3
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,7-9-1,8,6,2,0,0,2,2,0,4
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Agnieszka Radwanska,Polona Hercog,10-1,6,2,0,0,1,4,2,1,2
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Polona Hercog,Agnieszka Radwanska,1-3-2,24,9,3,4,10,15,1,1,2
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Polona Hercog,Agnieszka Radwanska,4-6-2,14,4,3,0,6,10,3,1,1
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Polona Hercog,Agnieszka Radwanska,7-9-2,7,4,2,0,1,3,2,0,2
20130112-W-Beijing-R16-Agnieszka_Radwanska-Polona_Hercog,Polona Hercog,Agnieszka Radwanska,10-2,4,3,3,0,0,1,0,1,0
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,Total,218,110,45,48,47,108,23,36,14
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,1-3,87,45,13,24,24,42,3,13,5
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,4-6,54,29,15,11,11,25,5,9,3
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,7-9,39,23,10,9,6,16,5,5,4
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,10,38,13,7,4,6,25,10,9,2
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,1-3-1,48,31,8,18,13,17,0,2,5
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,4-6-1,23,7,2,3,8,16,2,6,2
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,7-9-1,21,15,9,5,0,6,2,4,1
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Shuai Peng,Monica Niculescu,10-1,17,5,2,2,2,12,4,6,1
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Monica Niculescu,Shuai Peng,1-3-2,39,25,3,11,0,14,5,6,11
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Monica Niculescu,Shuai Peng,4-6-2,31,9,3,3,1,22,13,8,3
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Monica Niculescu,Shuai Peng,7-9-2,18,10,3,1,3,8,1,4,6
20130110-W-Hobart-R16-Shuai_Peng-Monica_Niculescu,Monica Niculescu,Shuai Peng,10-2,21,13,6,3,1,8,5,2,4
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,Total,170,88,30,32,33,82,24,23,25
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,1-3,70,34,6,16,18,36,4,12,11
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,4-6,42,26,12,7,5,16,7,4,7
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,7-9,30,17,9,5,4,13,5,4,3
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,10,28,11,3,4,6,17,8,3,4
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,1-3-1,38,25,5,13,8,13,0,3,7
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,4-6-1,19,8,5,2,3,11,4,4,1
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,7-9-1,16,11,8,1,1,5,2,2,2
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Kirsten Flipkens,Monica Niculescu,10-1,12,3,0,1,3,9,5,1,2
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Monica Niculescu,Kirsten Flipkens,1-3-2,32,23,4,9,4,9,1,3,10
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Monica Niculescu,Kirsten Flipkens,4-6-2,23,5,3,0,6,18,7,5,2
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Monica Niculescu,Kirsten Flipkens,7-9-2,14,8,3,2,1,6,1,4,3
20130110-W-Hobart-QF-Kirsten_Flipkens-Monica_Niculescu,Monica Niculescu,Kirsten Flipkens,10-2,16,8,3,2,2,8,3,3,3
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,Total,107,49,11,14,29,58,9,16,23
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,1-3,54,24,3,10,13,30,3,10,10
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,4-6,31,12,6,2,10,19,4,5,4
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,7-9,12,7,0,1,4,5,1,0,6
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,10,10,6,2,1,2,4,1,1,3
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,1-3-1,28,16,2,9,7,12,1,0,5
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,4-6-1,15,3,3,0,6,12,4,2,0
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,7-9-1,8,5,0,1,3,3,0,0,4
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Timea Babos,Klara Koukalova,10-1,3,2,1,0,0,1,1,0,1
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Klara Koukalova,Timea Babos,1-3-2,26,18,2,10,5,8,1,1,6
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Klara Koukalova,Timea Babos,4-6-2,16,7,0,3,4,9,3,2,4
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Klara Koukalova,Timea Babos,7-9-2,4,2,1,0,2,2,0,0,1
20130107-W-Hobart-R32-Timea_Babos-Klara_Koukalova,Klara Koukalova,Timea Babos,10-2,7,3,0,1,2,4,1,1,2
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,Total,135,74,33,30,21,61,11,24,8
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,1-3,93,49,15,25,13,44,5,21,6
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,4-6,31,18,12,4,5,13,5,3,2
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,7-9,8,5,4,1,2,3,1,0,0
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,10,3,2,2,0,1,1,0,0,0
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,1-3-1,49,34,10,22,8,15,0,2,2
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,4-6-1,13,4,4,0,2,9,4,3,0
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,7-9-1,6,5,4,1,1,1,0,0,0
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Mona Barthel,Ashleigh Barty,10-1,2,1,1,0,1,1,0,0,0
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Ashleigh Barty,Mona Barthel,1-3-2,44,29,5,19,4,15,5,3,5
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Ashleigh Barty,Mona Barthel,4-6-2,18,4,1,0,2,14,8,4,3
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Ashleigh Barty,Mona Barthel,7-9-2,2,2,1,0,0,0,0,0,1
20130107-W-Hobart-R32-Mona_Barthel-Ashleigh_Barty,Ashleigh Barty,Mona Barthel,10-2,1,0,0,0,0,1,1,0,0
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,Total,156,81,20,23,22,75,22,25,36
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,1-3,76,39,7,15,7,37,8,16,15
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,4-6,41,21,5,5,7,20,8,5,11
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,7-9,17,9,2,1,4,8,3,1,6
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,10,22,12,6,2,4,10,3,3,4
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,1-3-1,40,24,4,14,2,16,2,6,6
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,4-6-1,20,6,2,1,4,14,7,3,3
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,7-9-1,9,7,2,0,0,2,1,1,5
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Tsvetana Pironkova,Klara Koukalova,10-1,10,4,2,1,1,6,2,3,1
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Klara Koukalova,Tsvetana Pironkova,1-3-2,36,21,6,10,9,15,3,1,5
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Klara Koukalova,Tsvetana Pironkova,4-6-2,21,6,1,2,8,15,3,4,3
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Klara Koukalova,Tsvetana Pironkova,7-9-2,8,6,2,0,1,2,0,1,4
20130107-W-Hobart-R16-Tsvetana_Pironkova-Klara_Koukalova,Klara Koukalova,Tsvetana Pironkova,10-2,12,4,1,0,3,8,4,1,3
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,Total,135,62,30,19,38,73,6,25,12
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,1-3,56,21,7,9,14,35,5,12,4
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,4-6,33,16,7,4,11,17,0,6,5
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,7-9,23,15,9,4,4,8,1,3,2
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,10,23,10,7,2,9,13,0,4,1
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,1-3-1,23,14,5,7,4,9,0,1,2
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,4-6-1,18,7,5,1,7,11,0,4,1
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,7-9-1,14,11,5,4,1,3,1,1,2
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Yanina Wickmayer,Agnieszka Radwanska,10-1,15,6,4,1,7,9,0,2,1
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Agnieszka Radwanska,Yanina Wickmayer,1-3-2,33,26,5,11,2,7,2,2,10
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Agnieszka Radwanska,Yanina Wickmayer,4-6-2,15,6,0,2,4,9,2,3,4
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Agnieszka Radwanska,Yanina Wickmayer,7-9-2,9,5,0,2,0,4,4,0,3
20130105-W-Auckland-F-Yanina_Wickmayer-Agnieszka_Radwanska,Agnieszka Radwanska,Yanina Wickmayer,10-2,8,4,0,2,0,4,3,1,2
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,Total,100,37,8,17,19,63,28,15,12
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,1-3,58,23,6,11,11,35,13,10,6
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,4-6,24,6,0,2,5,18,9,4,4
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,7-9,11,6,0,4,3,5,2,0,2
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,10,7,2,2,0,0,5,4,1,0
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,1-3-1,27,16,3,8,3,11,3,4,5
20121103-W-Fed_Cup_World_Group_F-RR-Jelena_Jankovic-Lucie_Safarova,Jelena Jankovic,Lucie Safarova,4-6-1,18,3,0,1,5,15,7,3,2
