match_id,player,row,pts,pts_won,aces,unret,forced_err,pts_won_lte_3_shots,first_in,dfs
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Camila Giorgi,5d,1,1,0,0,1,1,1,0
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Camila Giorgi,5a,5,4,0,0,2,3,2,0
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Camila Giorgi,6d,12,8,1,1,3,5,7,2
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Camila Giorgi,6a,2,1,0,0,0,0,0,0
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,d,31,12,1,1,3,7,16,3
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,a,29,13,3,0,6,12,15,3
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,4,29,12,3,1,4,10,16,3
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,5,8,4,0,0,0,3,2,0
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,6,23,9,1,0,5,6,13,3
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,4d,7,3,0,1,1,2,6,0
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,4a,22,9,3,0,3,8,10,3
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,5d,5,3,0,0,0,2,1,0
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,5a,3,1,0,0,0,1,1,0
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,6d,19,6,1,0,2,3,9,3
20190117-W-Australian_Open-R64-Camila_Giorgi-Iga_Swiatek,Iga Swiatek,6a,4,3,0,0,3,3,4,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,d,37,18,1,0,4,9,22,3
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,a,32,14,2,0,3,8,21,1
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,4,23,11,0,0,3,5,20,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,5,8,3,0,0,1,2,3,1
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,6,38,18,3,0,3,10,20,3
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,4d,5,4,0,0,1,2,4,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,4a,18,7,0,0,2,3,16,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,5d,5,2,0,0,1,1,3,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,5a,3,1,0,0,0,1,0,1
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,6d,27,12,1,0,2,6,15,3
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Marketa Vondrousova,6a,11,6,2,0,1,4,5,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,d,34,19,1,0,5,8,20,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,a,32,19,0,0,5,6,22,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,4,33,17,0,0,5,8,21,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,5,14,8,0,0,0,0,5,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,6,19,13,1,0,5,6,16,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,4d,16,8,0,0,2,4,10,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,4a,17,9,0,0,3,4,11,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,5d,10,5,0,0,0,0,4,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,5a,4,3,0,0,0,0,1,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,6d,8,6,1,0,3,4,6,0
20190116-W-Australian_Open-R64-Marketa_Vondrousova-Petra_Martic,Petra Martic,6a,11,7,0,0,2,2,10,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,d,25,19,2,0,1,7,18,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,a,24,18,1,0,8,12,19,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,4,18,13,0,0,5,8,17,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,5,18,15,0,0,3,6,7,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,6,13,9,3,0,1,5,13,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,4d,11,7,0,0,1,3,11,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,4a,7,6,0,0,4,5,6,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,5d,8,7,0,0,0,1,1,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,5a,10,8,0,0,3,5,6,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,6d,6,5,2,0,0,3,6,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Caroline Wozniacki,6a,7,4,1,0,1,2,7,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,d,28,12,1,0,3,6,17,1
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,a,27,14,0,0,2,3,17,1
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,4,20,12,1,0,2,5,18,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,5,28,12,0,0,3,4,10,2
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,6,7,2,0,0,0,0,6,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,4d,14,8,1,0,2,5,13,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,4a,6,4,0,0,0,0,5,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,5d,12,4,0,0,1,1,3,1
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,5a,16,8,0,0,2,3,7,1
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,6d,2,0,0,0,0,0,1,0
20190116-W-Australian_Open-R64-Caroline_Wozniacki-Johanna_Larsson,Johanna Larsson,6a,5,2,0,0,0,0,5,0
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,d,67,39,2,0,12,20,51,2
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,a,62,35,0,0,7,13,49,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,4,66,42,2,0,16,26,58,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,5,38,20,0,0,1,4,19,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,6,25,12,0,0,2,3,23,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,4d,35,25,2,0,12,18,35,0
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,4a,31,17,0,0,4,8,23,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,5d,20,7,0,0,0,2,6,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,5a,18,13,0,0,1,2,13,0
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,6d,12,7,0,0,0,0,10,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Whitney Osuigwe,6a,13,5,0,0,2,3,13,0
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,d,60,36,2,1,7,19,32,4
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,a,52,33,2,0,7,13,32,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,4,52,30,2,0,7,16,31,3
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,5,21,13,0,0,1,2,11,0
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,6,39,26,2,1,6,14,22,2
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,4d,29,18,1,0,5,10,19,2
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,4a,23,12,1,0,2,6,12,1
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,5d,10,5,0,0,0,1,5,0
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,5a,11,8,0,0,1,1,6,0
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,6d,21,13,1,1,2,8,8,2
20190115-W-Australian_Open-R128-Whitney_Osuigwe-Bianca_Andreescu,Bianca Andreescu,6a,18,13,1,0,4,6,14,0
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,d,40,27,9,1,4,21,21,6
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,a,36,22,5,0,1,12,25,1
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,4,32,19,7,1,1,15,24,3
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,5,14,8,0,0,0,3,0,2
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,6,30,22,7,0,4,15,22,2
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,4d,18,10,5,1,0,9,12,3
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,4a,14,9,2,0,1,6,12,0
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,5d,9,5,0,0,0,3,0,2
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,5a,5,3,0,0,0,0,0,0
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,6d,13,12,4,0,4,9,9,1
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Viktoria Hruncakova,6a,17,10,3,0,0,6,13,1
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,d,61,35,3,0,3,10,37,5
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,a,58,26,0,0,6,12,38,5
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,4,33,19,1,0,3,8,25,1
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,5,42,24,0,0,2,7,23,5
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,6,44,18,2,0,4,7,27,4
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,4d,16,11,1,0,2,4,16,0
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,4a,17,8,0,0,1,4,9,1
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,5d,20,13,0,0,0,2,10,3
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,5a,22,11,0,0,2,5,13,2
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,6d,25,11,2,0,1,4,11,2
20190115-W-Australian_Open-R128-Viktoria_Hruncakova-Kateryna_Baindl,Kateryna Baindl,6a,19,7,0,0,3,3,16,2
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,d,51,30,6,0,12,23,31,3
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,a,48,27,7,1,5,20,29,1
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,4,51,32,7,1,9,24,28,2
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,5,13,7,0,0,1,4,3,2
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,6,35,18,6,0,7,15,29,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,4d,24,15,3,0,8,13,18,1
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,4a,27,17,4,1,1,11,10,1
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,5d,9,5,0,0,0,2,1,2
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,5a,4,2,0,0,1,2,2,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,6d,18,10,3,0,4,8,12,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Veronika Kudermetova,6a,17,8,3,0,3,7,17,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,d,50,31,2,0,10,18,37,1
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,a,45,25,0,0,8,11,32,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,4,41,19,1,0,4,7,30,1
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,5,19,14,0,0,5,10,12,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,6,35,23,1,0,9,12,27,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,4d,15,8,1,0,3,5,13,1
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,4a,26,11,0,0,1,2,17,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,5d,13,9,0,0,3,6,9,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,5a,6,5,0,0,2,4,3,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,6d,22,14,1,0,4,7,15,0
20190115-W-Australian_Open-R128-Veronika_Kudermetova-Sofia_Kenin,Sofia Kenin,6a,13,9,0,0,5,5,12,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,d,35,15,1,0,5,8,15,3
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,a,32,20,3,0,9,14,21,3
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,4,17,9,1,0,5,8,8,1
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,5,17,8,0,0,3,3,13,1
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,6,33,18,3,0,6,11,15,4
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,4d,6,2,0,0,1,2,4,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,4a,11,7,1,0,4,6,4,1
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,5d,9,4,0,0,2,2,6,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,5a,8,4,0,0,1,1,7,1
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,6d,20,9,1,0,2,4,5,3
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Samantha Stosur,6a,13,9,2,0,4,7,10,1
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,d,27,18,2,0,8,11,20,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,a,26,21,3,0,5,12,16,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,4,22,15,2,0,5,9,11,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,5,4,4,0,0,1,1,3,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,6,27,20,3,0,7,13,22,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,4d,9,6,0,0,3,4,5,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,4a,13,9,2,0,2,5,6,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,5d,1,1,0,0,0,0,1,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,5a,3,3,0,0,1,1,2,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,6d,17,11,2,0,5,7,14,0
20190115-W-Australian_Open-R128-Samantha_Stosur-Dayana_Yastremska,Dayana Yastremska,6a,10,9,1,0,2,6,8,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,d,26,13,1,3,2,8,14,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,a,24,9,1,1,2,4,15,2
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,4,14,4,0,0,1,2,8,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,5,13,4,0,0,1,1,4,1
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,6,23,14,2,4,2,9,17,1
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,4d,7,2,0,0,0,1,3,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,4a,7,2,0,0,1,1,5,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,5d,6,1,0,0,0,0,2,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,5a,7,3,0,0,1,1,2,1
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,6d,13,10,1,3,2,7,9,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Shuai Peng,6a,10,4,1,1,0,2,8,1
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,d,20,12,1,1,2,8,10,1
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,a,18,13,1,0,6,10,11,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,4,12,7,0,1,2,5,7,1
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,5,13,10,0,0,3,8,4,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,6,13,8,2,0,3,5,10,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,4d,7,3,0,1,1,3,5,1
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,4a,5,4,0,0,1,2,2,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,5d,8,6,0,0,1,4,2,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,5a,5,4,0,0,2,4,2,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,6d,5,3,1,0,0,1,3,0
20190114-W-Australian_Open-R128-Shuai_Peng-Eugenie_Bouchard,Eugenie Bouchard,6a,8,5,1,0,3,4,7,0
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,d,22,14,0,0,2,7,12,4
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,a,22,14,0,0,3,3,13,3
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,4,17,12,0,0,1,4,14,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,5,10,7,0,0,2,3,5,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,6,17,9,0,0,2,3,6,5
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,4d,8,6,0,0,0,3,8,0
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,4a,9,6,0,0,1,1,6,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,5d,5,3,0,0,1,2,3,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,5a,5,4,0,0,1,1,2,0
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,6d,9,5,0,0,1,2,1,3
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Maria Sharapova,6a,8,4,0,0,1,1,5,2
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,d,20,6,0,0,0,0,10,2
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,a,19,7,0,0,0,2,12,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,4,6,3,0,0,0,1,4,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,5,15,4,0,0,0,0,8,0
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,6,18,6,0,0,0,1,10,2
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,4d,4,2,0,0,0,0,2,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,4a,2,1,0,0,0,1,2,0
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,5d,11,2,0,0,0,0,5,0
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,5a,4,2,0,0,0,0,3,0
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,6d,5,2,0,0,0,0,3,1
20190114-W-Australian_Open-R128-Maria_Sharapova-Harriet_Dart,Harriet Dart,6a,13,4,0,0,0,1,7,1
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,d,29,23,5,1,6,17,19,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,a,22,15,5,0,2,7,11,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,4,21,16,5,0,5,11,16,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,5,13,8,0,0,1,4,3,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,6,17,14,5,1,2,9,11,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,4d,11,9,2,0,4,7,10,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,4a,10,7,3,0,1,4,6,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,5d,9,7,0,0,1,4,2,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,5a,4,1,0,0,0,0,1,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,6d,9,7,3,1,1,6,7,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Kiki Bertens,6a,8,7,2,0,1,3,4,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,d,26,17,0,0,5,8,18,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,a,24,14,0,1,5,6,18,2
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,4,19,13,0,0,5,7,15,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,5,13,7,0,1,1,2,6,1
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,6,18,11,0,0,4,5,15,1
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,4d,10,7,0,0,3,5,8,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,4a,9,6,0,0,2,2,7,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,5d,8,4,0,0,0,0,3,0
20190114-W-Australian_Open-R128-Kiki_Bertens-Alison_Riske_Amritraj,Alison Riske Amritraj,5a,5,3,0,1,1,2,3,1
